id,version,text,quote,uri,created_at,updated_at,post_id,creator_id,type,shape,units,geometry,src,ext,container,start,end,topic_id,post_creator_id,code_id
27011,v1.0,,"Companies like Waze do not officially join the infrastructure planning. They offer services to citizens that use that infrastructure, going through the backdoor, de facto redefining the social welfare function of those infrastructures. These services are putting into practice a new definition of what it means to use roads optimally. In the process, they are no longer optimizing the infrastructure for everyone, but doing so their users and their bottom line.",/post/64014,2020-11-24T17:05:56.282Z,2020-11-24T17:05:56.282Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1264
27010,v1.0,,"Companies like Waze do not officially join the infrastructure planning. They offer services to citizens that use that infrastructure, going through the backdoor, de facto redefining the social welfare function of those infrastructures. These services are putting into practice a new definition of what it means to use roads optimally. In the process, they are no longer optimizing the infrastructure for everyone, but doing so their users and their bottom line.",/post/64014,2020-11-24T17:05:56.249Z,2020-11-24T17:05:56.249Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7959
27009,v1.0,,"The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:43.493Z,2020-11-24T17:04:43.493Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4875
27008,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:28.048Z,2020-11-24T17:18:30.049Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4575
27007,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:27.983Z,2020-11-24T17:04:27.983Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7799
27006,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:27.965Z,2020-11-24T17:04:27.965Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4056
27005,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:27.964Z,2020-11-24T17:04:27.964Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3751
27004,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:27.920Z,2020-11-24T17:04:27.920Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,729
27003,v1.0,,"This is a very narrow view of the problems that can arise when optimization systems are applied in the public sector. The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.Here we see the trouble with the systems, because they are already racialized and discriminatory systems of population control. That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor. How can government agencies who employ AI start making claims about fairness, when they’re in themselves problematic institutions.",/post/64014,2020-11-24T17:04:27.876Z,2020-11-24T17:04:27.876Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,6222
27002,v1.0,,"That they’re discriminatory is not just at the level of the algorithm, but the whole system. The fact that it’s optimizing over that population is already very problematic, because it’s going to optimize with respect to somebody’s understanding of what is optimal. The discriminatory effect is just an additional factor, but it’s not the main factor.",/post/64014,2020-11-24T17:03:44.336Z,2020-11-24T17:03:44.336Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7951
27001,v1.0,,"The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.",/post/64014,2020-11-24T17:03:12.669Z,2020-11-24T17:03:12.669Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7954
27000,v1.0,,"The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.",/post/64014,2020-11-24T17:03:01.995Z,2020-11-24T17:03:01.995Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1925
26999,v1.0,,"The concern about automated decision with discriminatory effect misses the point that a border system is already a very racialized and very discriminatory system. With regards to social welfare, especially unemployment systems are most likely to impact people with low economic resources, and a good portion of that is likely going to be immigrants. People quickly made the conclusions that border control could be discriminatory or make mistakes. Similar to the Austrian example, there are claims that if you are an immigrant, or a woman with a child, the systems reduces your chances of getting access to resources to re-enter the employment market.",/post/64014,2020-11-24T17:02:54.723Z,2020-11-24T17:02:54.723Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1150
26998,v1.0,,I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.,/post/64014,2020-11-24T16:59:31.362Z,2020-11-24T16:59:31.362Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7986
26997,v1.0,,I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.,/post/64014,2020-11-24T16:59:31.353Z,2020-11-24T16:59:31.353Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7626
26995,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:58:09.683Z,2020-11-24T16:58:09.683Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7799
26994,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:58:00.767Z,2020-11-24T16:58:00.767Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1264
26993,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:57:39.865Z,2020-11-24T16:57:39.865Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7959
26992,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:57:39.824Z,2020-11-24T16:57:39.824Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,6264
26990,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:57:39.789Z,2020-11-24T16:57:39.789Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4523
26989,v1.0,,"I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows. Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training. This can be said to be a proposition for optimizing the social welfare state.You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:57:39.734Z,2020-11-24T16:57:39.734Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,427
26987,v1.0,,Another example I have heard about is from the Austrian Employment Agency: they are deciding who of the currently unemployed is likely to reenter the workforce in order to only offer those access to re-training.,/post/64014,2020-11-24T16:56:33.635Z,2020-11-24T16:56:33.635Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,2469
26986,v1.0,,I have followed from a distance a proposal for a ‘lie detector’ AI to be piloted on European borders. They are proposing that this service will help optimize the surveillance at the border and the management of flows.,/post/64014,2020-11-24T16:56:14.847Z,2020-11-24T16:56:14.847Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1150
26985,v1.0,,"You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:56:00.523Z,2020-11-24T16:56:00.523Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4056
26983,v1.0,,"You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:56:00.408Z,2020-11-24T16:56:00.408Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,729
26982,v1.0,,"You can imagine that all of these services have been sold, and all of these technologies have been developed, with the idea in mind that these institutions can cut costs and be more efficient at the same time, the main concern being that they may make unfair automated decisions with discriminatory effects.",/post/64014,2020-11-24T16:56:00.407Z,2020-11-24T16:56:00.407Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3751
26981,v1.0,,"I think there’s also another story to be told, which is that Cloud services are a natural progression from the move from shrink-wrapped software in a box to services as we have them now. Some argue services lead to centralization and concentration of computing power, which is optimized to serve all these different services. That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us. But you can also turn that story around and say, the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:53:58.237Z,2020-11-24T16:53:58.237Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4503
26980,v1.0,,"I think there’s also another story to be told, which is that Cloud services are a natural progression from the move from shrink-wrapped software in a box to services as we have them now. Some argue services lead to centralization and concentration of computing power, which is optimized to serve all these different services. That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us. But you can also turn that story around and say, the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:53:58.186Z,2020-11-24T16:53:58.186Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7308
26979,v1.0,,"I think there’s also another story to be told, which is that Cloud services are a natural progression from the move from shrink-wrapped software in a box to services as we have them now. Some argue services lead to centralization and concentration of computing power, which is optimized to serve all these different services. That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us. But you can also turn that story around and say, the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:53:58.176Z,2020-11-24T16:53:58.176Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4274
26978,v1.0,,"That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us.",/post/64014,2020-11-24T16:52:19.000Z,2020-11-24T16:52:19.000Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4665
26977,v1.0,,"That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us.",/post/64014,2020-11-24T16:52:18.996Z,2020-11-24T16:52:18.996Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3816
26976,v1.0,,"That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us.",/post/64014,2020-11-24T16:52:18.995Z,2020-11-24T16:52:18.995Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3822
26975,v1.0,,"That’s why we now have Amazon Web Services or Google Cloud, or even the great pivot of Microsoft from being a software company to a cloud company. So, we could say that service architectures pool the clouds to us.",/post/64014,2020-11-24T16:52:18.962Z,2020-11-24T16:52:18.962Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4892
26974,v1.0,,"the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:51:24.961Z,2020-11-24T16:51:24.961Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4334
26973,v1.0,,"the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:51:24.951Z,2020-11-24T16:51:24.951Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7938
26972,v1.0,,"the cloud is a promise of the software industry to investors, that they can get a lot of people onto the cloud. They should invest in it. In fact, cloud services are fast growing investment objects. Seen this way, autonomous cars are a great way to fulfill the promise of the clouds. In other words, the clouds and their investors are pulling on autonomous cars.",/post/64014,2020-11-24T16:51:11.784Z,2020-11-24T16:51:11.784Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3598
26971,v1.0,,"take autonomous cars as an example: for them to function, you have to remove everything that has a lot of uncertainty from their way. I’m seeing a lot of research now where they’re like, “Okay, how can we still maybe have people in the picture? And the answer is we can profile them all the time. We can constantly monitor people and their behavior and give them control when they fit our expectations and models of risk.” Basically, what they’re imagining is that autonomous cars can only exist if the infrastructure continuously monitors everyone around those cars, and provides agency to those people based on continuous behavioral analysis. None of this is an accident. This is a plan.",/post/64014,2020-11-24T16:50:14.162Z,2020-11-24T16:50:14.162Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7626
26970,v1.0,,"take autonomous cars as an example: for them to function, you have to remove everything that has a lot of uncertainty from their way. I’m seeing a lot of research now where they’re like, “Okay, how can we still maybe have people in the picture? And the answer is we can profile them all the time. We can constantly monitor people and their behavior and give them control when they fit our expectations and models of risk.” Basically, what they’re imagining is that autonomous cars can only exist if the infrastructure continuously monitors everyone around those cars, and provides agency to those people based on continuous behavioral analysis. None of this is an accident. This is a plan.",/post/64014,2020-11-24T16:50:14.144Z,2020-11-24T16:50:14.144Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,3598
26969,v1.0,,"take autonomous cars as an example: for them to function, you have to remove everything that has a lot of uncertainty from their way. I’m seeing a lot of research now where they’re like, “Okay, how can we still maybe have people in the picture? And the answer is we can profile them all the time. We can constantly monitor people and their behavior and give them control when they fit our expectations and models of risk.” Basically, what they’re imagining is that autonomous cars can only exist if the infrastructure continuously monitors everyone around those cars, and provides agency to those people based on continuous behavioral analysis. None of this is an accident. This is a plan.",/post/64014,2020-11-24T16:50:14.126Z,2020-11-24T16:50:14.126Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1645
26968,v1.0,,"take autonomous cars as an example: for them to function, you have to remove everything that has a lot of uncertainty from their way. I’m seeing a lot of research now where they’re like, “Okay, how can we still maybe have people in the picture? And the answer is we can profile them all the time. We can constantly monitor people and their behavior and give them control when they fit our expectations and models of risk.” Basically, what they’re imagining is that autonomous cars can only exist if the infrastructure continuously monitors everyone around those cars, and provides agency to those people based on continuous behavioral analysis. None of this is an accident. This is a plan.",/post/64014,2020-11-24T16:50:14.124Z,2020-11-24T16:50:14.124Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4523
26967,v1.0,,"Let’s take, Uber: normally, you would pay people for the time they work. And now you basically pay people if there are customers. This means that you externalize the risk of not having customers on to individual workers. What you offer them in return is that you will make an optimization system that will give them enough information, so that they can judge when they’re going to take that risk. Uber tells its drivers there will be more customers between 3pm and 5pm. The system is also very attuned to their price optimization. Basically, Uber is constantly putting their drivers into a situation where they are provided with information, so that they can manage their risk. This is how Uber is designed to work. Having seen many examples like thiswe intentionally moved away from calling these negative occurrences ‘accidents’.",/post/64014,2020-11-24T16:48:30.651Z,2020-11-24T16:48:30.651Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7985
26966,v1.0,,"When we started this work on optimization systems and their externalities, and we’re not sure if we should call these risks and harms externalities. When looked at AI safety papers and we realized their authors call these harms and risks “accidents”. We decided not to follow in their steps. These are not accidents. These are deliberate ways of scaling technologies to extract value, while externalizing certain costs onto others. In fact, a lot of the technologies are externalizing risks onto other people.",/post/64014,2020-11-24T16:46:32.286Z,2020-11-24T16:46:32.286Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7068
26965,v1.0,,"When we started this work on optimization systems and their externalities, and we’re not sure if we should call these risks and harms externalities. When looked at AI safety papers and we realized their authors call these harms and risks “accidents”. We decided not to follow in their steps. These are not accidents. These are deliberate ways of scaling technologies to extract value, while externalizing certain costs onto others. In fact, a lot of the technologies are externalizing risks onto other people.",/post/64014,2020-11-24T16:46:32.285Z,2020-11-24T16:46:32.285Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,7950
26964,v1.0,,"When we started this work on optimization systems and their externalities, and we’re not sure if we should call these risks and harms externalities. When looked at AI safety papers and we realized their authors call these harms and risks “accidents”. We decided not to follow in their steps. These are not accidents. These are deliberate ways of scaling technologies to extract value, while externalizing certain costs onto others. In fact, a lot of the technologies are externalizing risks onto other people.",/post/64014,2020-11-24T16:46:32.170Z,2020-11-24T16:46:32.170Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1467
26963,v1.0,,"Let’s take, Uber: normally, you would pay people for the time they work. And now you basically pay people if there are customers. This means that you externalize the risk of not having customers on to individual workers. What you offer them in return is that you will make an optimization system that will give them enough information, so that they can judge when they’re going to take that risk. Uber tells its drivers there will be more customers between 3pm and 5pm. The system is also very attuned to their price optimization. Basically, Uber is constantly putting their drivers into a situation where they are provided with information, so that they can manage their risk. This is how Uber is designed to work. Having seen many examples like thiswe intentionally moved away from calling these negative occurrences ‘accidents’.",/post/64014,2020-11-24T16:44:59.206Z,2020-11-24T16:44:59.206Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,1264
26962,v1.0,,"These are deliberate ways of scaling technologies to extract value, while externalizing certain costs onto others. In fact, a lot of the technologies are externalizing risks onto other people.Let’s take, Uber: normally, you would pay people for the time they work. And now you basically pay people if there are customers. This means that you externalize the risk of not having customers on to individual workers. What you offer them in return is that you will make an optimization system that will give them enough information, so that they can judge when they’re going to take that risk. Uber tells its drivers there will be more customers between 3pm and 5pm. The system is also very attuned to their price optimization. Basically, Uber is constantly putting their drivers into a situation where they are provided with information, so that they can manage their risk. This is how Uber is designed to work. Having seen many examples like thiswe intentionally moved away from calling these negative occurrences ‘accidents’.",/post/64014,2020-11-24T16:44:41.477Z,2020-11-24T16:44:41.477Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4523
26961,v1.0,,"These are deliberate ways of scaling technologies to extract value, while externalizing certain costs onto others. In fact, a lot of the technologies are externalizing risks onto other people.Let’s take, Uber: normally, you would pay people for the time they work. And now you basically pay people if there are customers. This means that you externalize the risk of not having customers on to individual workers. What you offer them in return is that you will make an optimization system that will give them enough information, so that they can judge when they’re going to take that risk. Uber tells its drivers there will be more customers between 3pm and 5pm. The system is also very attuned to their price optimization. Basically, Uber is constantly putting their drivers into a situation where they are provided with information, so that they can manage their risk. This is how Uber is designed to work. Having seen many examples like thiswe intentionally moved away from calling these negative occurrences ‘accidents’.",/post/64014,2020-11-24T16:44:41.362Z,2020-11-24T16:44:41.362Z,64014,5479,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11514,5657,4509
