id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
7764,"when you don't say what you want to say because it's inappropriate or you dont' want to deal with the consequences (i.e., ""chilling effect"")",5479,2020-10-14T17:16:10.666Z,2020-10-14T17:23:30.955Z,,2,self-censorship,self-censorship,"[{'name': 'self-censorship', 'locale': 'en'}]"
126,,3323,2017-09-05T16:09:53.247Z,2020-03-30T16:16:46.159Z,,31,building relationships,building relationships,"[{'name': 'building relationships', 'locale': 'en'}]"
8057,hatred or mistrust of women/femme and feminized subjects ,5479,2021-01-17T01:04:30.030Z,2021-01-17T01:47:39.874Z,,1,misogyny,misogyny,"[{'name': 'misogyny', 'locale': 'en'}]"
8056,"harassment campaigns in 2014 that cohered around the hashtag #gamergate against progressivism, esp. around issues of gender/sexuality, in the gaming community/industry ",5479,2021-01-17T01:03:29.689Z,2021-01-17T01:48:56.964Z,,1,GamerGate,GamerGate,"[{'name': 'GamerGate', 'locale': 'en'}]"
7685,"the exchange of thoughts, perspectives or possible courses of action",5059,2020-09-25T17:15:56.740Z,2020-10-30T15:41:35.323Z,,7,connecting ideas,connecting ideas,"[{'name': 'connecting ideas', 'locale': 'en'}]"
8055,when companies/designers take user need/feedback in order to improve product,5479,2021-01-17T00:42:23.061Z,2021-01-17T00:52:02.038Z,,1,responding to user feedback,responding to user feedback,"[{'name': 'responding to user feedback', 'locale': 'en'}]"
3809,"any kind of interaction between people, both offline and online",5059,2019-09-01T18:51:32.343Z,2020-09-23T15:14:13.870Z,,23,social interaction,social interaction,"[{'name': 'social interaction', 'locale': 'en'}]"
3940,"the change on a human’s mental state associated with the nervous system brought on by chemical changes variously associated with thoughts, feelings, behavioural responses, and a degree of pleasure or displeasure.",5209,2019-09-25T14:56:37.963Z,2020-08-22T13:08:09.420Z,,9,emotional effect,emotional effect,"[{'name': 'emotional effect', 'locale': 'en'}]"
4728,,5059,2020-01-08T11:45:29.708Z,2020-03-30T16:28:47.707Z,,8,design,design,"[{'name': 'design', 'locale': 'en'}]"
8007,"a digital assistant that uses voice recognition, speech synthesis, and natural language processing (NLP) to provide a service through a particular application.",5059,2020-12-01T18:06:28.661Z,2020-12-02T13:37:00.776Z,,9,voice-controlled digital assistants,voice-controlled digital assistants,"[{'name': 'voice-controlled digital assistants', 'locale': 'en'}]"
4285,"Broadly, human beings between the stages of birth and puberty.

Legally, minors below the age of 18 years per UN Convention on the Rights of the Child definition",5209,2019-10-10T13:55:11.452Z,2021-02-22T10:51:29.276Z,824,13,children,family → children,"[{'name': 'children', 'locale': 'en'}, {'name': 'dzieci', 'locale': 'pl'}, {'name': 'děti', 'locale': 'cs'}]"
8053,amurrrcccaaaa,5479,2021-01-17T00:38:49.849Z,2021-01-17T00:51:28.042Z,,1,US,US,"[{'name': 'US', 'locale': 'en'}]"
8054,"sayings, behviors, etc. that are specific to particular cultural contexts",5479,2021-01-17T00:38:49.856Z,2021-01-17T00:53:48.500Z,,1,cultural specificities,cultural specificities,"[{'name': 'cultural specificities', 'locale': 'en'}]"
8005,voice activated intelligent digital assistant which was first incorporated in the iPhone through iOS 5 released in 2011.,5059,2020-12-01T18:06:28.312Z,2020-12-14T17:41:49.478Z,5882,2,Siri,Apple → Siri,"[{'name': 'Siri', 'locale': 'en'}]"
3535,see thread “Germany introduces”,2915,2019-04-05T13:42:23.231Z,2020-08-22T13:07:53.554Z,,30,Germany,Germany,"[{'name': 'Germany', 'locale': 'en'}, {'name': 'Niemcy', 'locale': 'pl'}, {'name': 'Německo', 'locale': 'cs'}]"
1769,,3323,2017-09-05T16:09:58.735Z,2020-10-23T08:04:02.651Z,,6,translation,translation,"[{'name': 'translation', 'locale': 'en'}, {'name': 'tłumaczenie', 'locale': 'pl'}, {'name': 'překlad', 'locale': 'cs'}]"
8052,emotion people experience when they realize they have compromised their beliefs,5479,2021-01-17T00:36:10.065Z,2021-01-17T00:52:55.435Z,,2,guilt,guilt,"[{'name': 'guilt', 'locale': 'en'}]"
8051,,5479,2021-01-17T00:36:09.667Z,2021-01-17T00:36:09.667Z,,1,embarrassment,embarrassment,"[{'name': 'embarrassment', 'locale': 'en'}]"
3814,data generated from individual users,5059,2019-09-01T19:07:06.536Z,2020-09-26T15:18:31.836Z,,46,personal data,personal data,"[{'name': 'personal data', 'locale': 'en'}]"
4691,virtual assistant AI developed by Amazon,5059,2019-12-22T17:15:41.380Z,2021-02-19T12:14:28.198Z,5966/4894/4892,12,Alexa,corporations → big corporations → Amazon → Alexa,"[{'name': 'Alexa', 'locale': 'en'}, {'name': 'Alexa', 'locale': 'pl'}, {'name': 'Alexa', 'locale': 'cs'}]"
8047,tracking separately for now. consider mering all #assessing - codes under #assessing impact and having value-specific codes (i.e. #accuracy #correctness #fairness) ,5479,2021-01-17T00:02:42.859Z,2021-01-17T00:48:44.210Z,,4,*assessing correctness,*assessing correctness,"[{'name': '*assessing correctness', 'locale': 'en'}]"
8050,good manners,5479,2021-01-17T00:34:27.788Z,2021-01-17T00:53:33.280Z,,1,politeness,politeness,"[{'name': 'politeness', 'locale': 'en'}]"
8014,attributing human qualities to non-human objects,5479,2020-12-04T22:05:11.665Z,2020-12-05T02:46:03.707Z,,19,anthropomorphisation,anthropomorphisation,"[{'name': 'anthropomorphisation', 'locale': 'en'}]"
5323,performing tasks efficiently so that outputs outweigh inputs,5059,2020-05-26T15:00:58.171Z,2020-09-23T14:50:28.851Z,,5,productivity,productivity,"[{'name': 'productivity', 'locale': 'en'}]"
4061,"the opposite of emotional distance, not detached",3323,2019-10-02T12:15:57.070Z,2021-02-21T14:00:15.013Z,5161,10,emotional investment,*emotions → emotional investment,"[{'name': 'emotional investment', 'locale': 'en'}, {'name': 'zaangażowanie emocjonalne', 'locale': 'pl'}, {'name': 'emoční zangažovanost', 'locale': 'cs'}]"
5163,something that creates an affective response on purpose,3323,2020-05-12T10:02:05.946Z,2021-02-21T13:59:51.183Z,5161,5,eliciting emotions,*emotions → eliciting emotions,"[{'name': 'eliciting emotions', 'locale': 'en'}, {'name': 'wzbudzanie emocji', 'locale': 'pl'}, {'name': 'vyvolání emocí', 'locale': 'cs'}]"
7660,the process or ability of technology to adjust or change alongside the environment in which is is used/intended to be used in. ,5059,2020-09-24T12:27:50.303Z,2020-11-01T16:45:52.579Z,,18,tech adaptation,tech adaptation,"[{'name': 'tech adaptation', 'locale': 'en'}]"
3671,,5209,2019-08-05T08:03:16.118Z,2020-08-26T14:56:18.576Z,,4,human error,human error,"[{'name': 'human error', 'locale': 'en'}]"
7767,how ppl don't need to know how complicated systems (technical like recommender systems and non-technical like taxes) work in order to use them and expect them to work fairly and accurately ,5479,2020-10-14T17:28:20.275Z,2020-10-14T17:32:50.883Z,,4,*'don't need to know to use',*'don't need to know to use',"[{'name': ""*'don't need to know to use'"", 'locale': 'en'}]"
8045,the count of something occurring,5479,2021-01-16T23:47:17.743Z,2021-01-17T00:49:14.614Z,,2,frequency,frequency,"[{'name': 'frequency', 'locale': 'en'}]"
4665,"American multinational technology company with headquarters in Redmond, Washington. It develops, manufactures, licenses, supports, and sells computer software, consumer electronics, personal computers, and related services.",5059,2019-12-22T15:28:24.138Z,2020-08-22T12:56:12.821Z,,5,Microsoft,Microsoft,"[{'name': 'Microsoft', 'locale': 'en'}]"
8048,MS' voice assistant technology,5479,2021-01-17T00:03:51.080Z,2021-01-23T01:41:45.872Z,4665,1,Cortana,Microsoft → Cortana,"[{'name': 'Cortana', 'locale': 'en'}]"
8046,devices and tecnologies used for printing,5479,2021-01-16T23:59:24.604Z,2021-01-17T00:48:59.801Z,,2,printing technologies,printing technologies,"[{'name': 'printing technologies', 'locale': 'en'}]"
1104,The building of mathematical models based on training data to make predictions or decisions without explicit programming for such tasks ,3323,2017-09-05T16:09:56.365Z,2020-09-23T13:15:12.953Z,7591,16,machine learning,artificial intelligence (AI) → machine learning,"[{'name': 'machine learning', 'locale': 'en'}]"
394,linking together people that might not have met otherwise,3323,2017-09-05T16:09:54.059Z,2020-08-22T12:57:02.170Z,,57,connecting people,connecting people,"[{'name': 'łączenie ludzi', 'locale': 'pl'}, {'name': 'propojovat lidi', 'locale': 'cs'}, {'name': 'connecting people', 'locale': 'en'}]"
7998,EU-based funding organisation for research and innovation networks.,5059,2020-12-01T17:52:47.022Z,2020-12-02T13:31:22.983Z,,1,European Cooperation in Science and Technology (COST),European Cooperation in Science and Technology (COST),"[{'name': 'European Cooperation in Science and Technology (COST)', 'locale': 'en'}]"
8012,a feeling that something is certain to happen and cannot be changed or stopped.,5059,2020-12-02T15:17:03.043Z,2020-12-02T15:36:32.838Z,,7,sense of inevitability,sense of inevitability,"[{'name': 'sense of inevitability', 'locale': 'en'}]"
8040,understanding how organizational structures work in order to accomplish a goal/task,5479,2020-12-28T23:32:45.861Z,2021-01-17T00:51:03.983Z,,2,navigating bureaucracies,navigating bureaucracies,"[{'name': 'navigating bureaucracies', 'locale': 'en'}]"
7960,,5479,2020-11-14T11:28:35.250Z,2020-11-14T11:28:35.250Z,,2,law,law,"[{'name': 'law', 'locale': 'en'}]"
4439,an international political and economic organization of 28 European countries.,5059,2019-11-27T19:47:20.262Z,2020-08-22T12:56:15.798Z,,10,European Union,European Union,"[{'name': 'European Union', 'locale': 'en'}]"
8039,making sure policies/laws are upheld ,5479,2020-12-28T23:32:20.506Z,2021-01-17T00:50:42.054Z,,1,enforcing policies,enforcing policies,"[{'name': 'enforcing policies', 'locale': 'en'}]"
8022,individual and groups' ability to take ownership of their own data,5479,2020-12-12T17:35:51.263Z,2020-12-12T17:35:51.263Z,,4,data ownership,data ownership,"[{'name': 'data ownership', 'locale': 'en'}]"
4275,when systems allow users to take control of how they use the systems,5209,2019-10-10T13:52:55.945Z,2020-09-23T15:53:27.293Z,407,24,user control,control → user control,"[{'name': 'user control', 'locale': 'en'}]"
6395,"American multinational ridesharing company offering peer-to-peer ridesharing, and ride hailing services, as well as food delivery and electric bikes and scooters.",4825,2020-08-22T12:56:12.646Z,2020-08-22T12:56:12.646Z,,4,Uber,Uber,"[{'name': 'Uber', 'locale': 'en'}]"
3596,"When someone (individuals, institutions) places responsibility on individuals rather than institutions. Could be welcomed ('yes we should take responsibility') or opposed ('big tech shouldn't place the responsibility on users') ",5209,2019-07-29T06:29:41.450Z,2020-09-21T14:52:58.591Z,,16,individualising responsibility,individualising responsibility,"[{'name': 'individualising responsibility', 'locale': 'en'}, {'name': 'zrzucanie odpowiedzialności na jednostki', 'locale': 'pl'}, {'name': 'přenést zodpovědnost na jedince', 'locale': 'cs'}]"
7592,"designing, building, and implementing (physical or digital) alternatives to the status quo (Jitsi over zoom, for example) ",5479,2020-09-23T14:18:28.226Z,2020-09-25T21:37:59.483Z,,14,building alternatives,building alternatives,"[{'name': 'building alternatives', 'locale': 'en'}]"
4525,"the act of trying out new ideas, methods, or activities.",5209,2019-11-29T11:57:38.658Z,2020-08-22T13:08:06.952Z,,8,experimentation,experimentation,"[{'name': 'experimentation', 'locale': 'en'}]"
4341,"legal structure that provides stewardship, or responsible management, of data ",5209,2019-10-18T14:22:06.394Z,2020-08-25T10:19:45.075Z,,4,data Trust,data Trust,"[{'name': 'data Trust', 'locale': 'en'}]"
7982,when something that's meant to be a fix actually causes more issues ,5479,2020-11-24T16:21:55.650Z,2020-12-14T17:31:44.414Z,,6,creating more problems,creating more problems,"[{'name': 'creating more problems', 'locale': 'en'}]"
5187,interacting with other people socially,3323,2020-05-12T10:30:27.097Z,2020-08-22T12:56:55.290Z,,10,social engagement,social engagement,"[{'name': 'social engagement', 'locale': 'en'}, {'name': 'życie towarzyskie', 'locale': 'pl'}, {'name': 'společenská angažovanost', 'locale': 'cs'}]"
6092,Regulatory policies and practices aimed at facilitating competition between businesses for the benefit of consumers ,5479,2020-07-14T11:31:41.959Z,2020-09-17T13:55:56.222Z,7083,4,antitrust,regulation → antitrust,"[{'name': 'antitrust', 'locale': 'en'}, {'name': 'antymonopolowe', 'locale': 'pl'}, {'name': 'antimonopolní', 'locale': 'cs'}]"
3619,thinking about alternative ways of doing something to push back against the status quo ,5059,2019-07-29T12:30:41.004Z,2020-09-23T14:13:06.928Z,,50,imagining alternatives,imagining alternatives,"[{'name': 'imagining alternatives', 'locale': 'en'}, {'name': 'wymyślanie alternatyw', 'locale': 'pl'}, {'name': 'přicházet s alternativami', 'locale': 'cs'}]"
905,,3323,2017-09-05T16:09:55.705Z,2020-09-24T13:57:35.536Z,,38,governance model,governance model,"[{'name': 'governance model', 'locale': 'en'}]"
4733,"The act, process, or expression of converting people, ideas, and things into numbers ",5209,2020-01-09T19:33:12.583Z,2020-09-23T13:31:46.646Z,,8,quantification,quantification,"[{'name': 'quantification', 'locale': 'en'}]"
3890,feeling that one can’t escape a situation or place,3323,2019-09-16T14:37:17.459Z,2021-02-22T11:04:38.234Z,5161,2,feeling trapped,*emotions → feeling trapped,"[{'name': 'feeling trapped', 'locale': 'en'}, {'name': 'bycie w pułapce', 'locale': 'pl'}, {'name': 'pocit uvěznění', 'locale': 'cs'}]"
7687,when something has the capacity to be durable; or wanting somthing to have that capacity,5479,2020-09-25T21:20:01.188Z,2020-09-25T21:35:53.606Z,,6,lasting for a long time,lasting for a long time,"[{'name': 'lasting for a long time', 'locale': 'en'}]"
5898,,5479,2020-07-09T11:51:54.727Z,2020-07-09T11:51:54.727Z,,4,unique identifier,unique identifier,"[{'name': 'unique identifier', 'locale': 'en'}]"
3425,continent located entirely in the Northern Hemisphere and mostly in the Eastern Hemisphere. Also refers to the political and economic pan-national governance structure binding 27 countries in the continent.,4794,2019-03-21T10:49:43.485Z,2020-08-22T12:56:32.522Z,,6,Europe,Europe,"[{'name': 'Europe', 'locale': 'en'}, {'name': 'Europa', 'locale': 'pl'}, {'name': 'Evropa', 'locale': 'cs'}]"
3822,"American multinational technology company that specializes in Internet-related services and products, which include online advertising technologies, search engine, cloud computing, software, and hardware. It is considered one of the Big Four technology companies, alongside Amazon, Apple and Facebook.",5059,2019-09-01T19:33:48.808Z,2020-08-22T12:56:12.759Z,,13,Google,Google,"[{'name': 'Google', 'locale': 'en'}]"
1371,when something is really expensive and therefore cannot be done or is difficult to do ,3323,2017-09-05T16:09:57.324Z,2020-09-25T16:27:00.927Z,,14,prohibitively expensive,prohibitively expensive,"[{'name': 'prohibitively expensive', 'locale': 'en'}]"
461,,3323,2017-09-05T16:09:54.263Z,2020-03-30T16:17:05.725Z,,4,data transmission,data transmission,"[{'name': 'data transmission', 'locale': 'en'}]"
4570,on-demand availability of computer system resources without direct management by the user. Usually refers to data centers ,5209,2019-11-30T18:42:05.197Z,2020-08-24T16:34:58.871Z,,13,cloud computing,cloud computing,"[{'name': 'cloud computing', 'locale': 'en'}]"
3674,a popular Distributed Ledger Technology application used to hold immutable data in a secure and encrypted way and ensure that transactions can not be altered.,5209,2019-08-05T08:15:27.382Z,2020-08-22T12:56:01.307Z,,11,blockchain,blockchain,"[{'name': 'blockchain', 'locale': 'en'}]"
4585,"a free, open content online encyclopedia created through the collaborative effort of a community of users known as Wikipedians. Anyone registered on the site can create an article for publication; registration is not required to edit articles.",5209,2019-12-13T11:15:26.977Z,2020-08-22T12:55:57.271Z,,6,Wikipedia,Wikipedia,"[{'name': 'Wikipedia', 'locale': 'en'}]"
7997,identifying broader group of people who should be held accountable,5479,2020-11-29T08:00:24.970Z,2020-12-14T17:10:13.009Z,,2,expanding who is accountable,expanding who is accountable,"[{'name': 'expanding who is accountable', 'locale': 'en'}]"
1284,Suggestion: unions between 2+ people,3323,2017-09-05T16:09:57.025Z,2020-11-17T19:52:28.712Z,5999,9,partnerships,*collaboration → partnerships,"[{'name': 'partnerstwo', 'locale': 'pl'}, {'name': 'partnerství', 'locale': 'cs'}, {'name': 'partnerships', 'locale': 'en'}]"
3593,,5209,2019-07-26T07:33:53.923Z,2020-08-26T15:03:44.960Z,,4,system thinking,system thinking,"[{'name': 'system thinking', 'locale': 'en'}]"
3842,,5059,2019-09-08T16:25:11.086Z,2020-09-24T14:39:02.596Z,,5,green trustmarks,green trustmarks,"[{'name': 'green trustmarks', 'locale': 'en'}]"
8035,being self-aware and reflecting on something that happened,5479,2020-12-14T17:45:42.617Z,2021-01-17T00:49:32.543Z,,1,being reflective,being reflective,"[{'name': 'being reflective', 'locale': 'en'}]"
7733,when someone or institutions do something to support others' needs,5479,2020-10-02T15:28:33.990Z,2020-10-02T15:47:42.900Z,,3,being supportive,being supportive,"[{'name': 'being supportive', 'locale': 'en'}]"
2065,,3791,2017-11-28T17:32:48.728Z,2020-03-30T16:20:26.315Z,,33,funding,funding,"[{'name': 'funding', 'locale': 'en'}]"
7679,when something or someone poses a limitation/restriction,5479,2020-09-25T16:33:25.360Z,2020-09-25T16:33:52.427Z,,5,limiting factor,limiting factor,"[{'name': 'limiting factor', 'locale': 'en'}]"
3631,"Rules for online behaviour (either published by the platform or determined by individual users, e.g. self-censorship).",5059,2019-07-29T14:07:12.871Z,2020-09-11T14:30:11.786Z,,8,netiquette,netiquette,"[{'name': 'netiquette', 'locale': 'en'}]"
912,"sadness, mourning loss",3323,2017-09-05T16:09:55.730Z,2020-09-03T14:15:38.475Z,5177,13,grief,sense of loss → grief,"[{'name': 'żałoba', 'locale': 'pl'}, {'name': 'zármutek', 'locale': 'cs'}, {'name': 'grief', 'locale': 'en'}]"
2698,,5209,2017-12-02T16:05:40.676Z,2020-12-10T15:21:09.824Z,,26,IoT,IoT,"[{'name': 'IoT', 'locale': 'en'}]"
7311,,3323,2020-09-03T09:52:09.908Z,2020-09-03T09:52:09.908Z,,5,asking questions,asking questions,"[{'name': 'asking questions', 'locale': 'en'}]"
3776,,5209,2019-08-16T07:55:21.906Z,2020-08-26T15:01:41.661Z,,6,recommender systems,recommender systems,"[{'name': 'recommender systems', 'locale': 'en'}]"
4283,is a video sharing service that allows users to watch videos posted by other users and upload videos of their own.,5209,2019-10-10T13:54:33.790Z,2020-08-22T12:56:57.835Z,,4,Youtube,Youtube,"[{'name': 'Youtube', 'locale': 'en'}]"
3771,"the collective human capacity to engage with the many elements in our environments that demand mental focus. For content producers and marketers, the attention economy is a competitive landscape where they vie for the greatest possible share of the commodity",5209,2019-08-16T07:42:20.425Z,2020-08-25T10:15:37.850Z,,16,attention economy,attention economy,"[{'name': 'attention economy', 'locale': 'en'}, {'name': 'ekonomia uwagi', 'locale': 'pl'}, {'name': 'ekonomika pozornosti', 'locale': 'cs'}]"
7317,,3323,2020-09-03T09:58:19.755Z,2020-09-03T09:58:19.755Z,,4,producing content,producing content,"[{'name': 'producing content', 'locale': 'en'}]"
3855,when people mention the corporate entities (rather than social media experiences),5059,2019-09-15T19:13:31.595Z,2020-09-24T13:25:13.505Z,,3,social media companies,social media companies,"[{'name': 'social media companies', 'locale': 'en'}]"
1786,a social networking microblogging service that allows registered members to broadcast short posts called tweets.,3323,2017-09-05T16:09:58.795Z,2020-08-22T12:56:05.651Z,,5,Twitter,Twitter,"[{'name': 'Twitter', 'locale': 'en'}]"
3912,the feeling that opinions are increasingly clustering along extreme poles.,3323,2019-09-18T10:39:20.021Z,2020-08-22T13:08:13.220Z,,30,polarisation,polarisation,"[{'name': 'polarisation', 'locale': 'en'}, {'name': 'polaryzacja', 'locale': 'pl'}, {'name': 'polarizace', 'locale': 'cs'}]"
4372,,5059,2019-10-31T19:19:19.341Z,2020-03-30T16:22:39.394Z,,4,resource provision,resource provision,"[{'name': 'resource provision', 'locale': 'en'}]"
4434,"abstract term, but also to achieve justice, to behave righteous",5059,2019-11-27T19:43:26.129Z,2020-08-22T12:56:08.560Z,,11,justice,justice,"[{'name': 'justice', 'locale': 'en'}, {'name': 'sprawiedliwość', 'locale': 'pl'}, {'name': 'spravedlnost', 'locale': 'cs'}]"
7813,reconsidering previously beliefs ,3323,2020-10-19T11:51:37.299Z,2020-10-19T16:18:35.233Z,,4,rethinking values,rethinking values,"[{'name': 'rethinking values', 'locale': 'en'}]"
7771,"the circulation of money on a local level, how the economic well-being of a smaller community is",3323,2020-10-19T10:49:32.521Z,2020-10-19T11:55:27.153Z,,3,local economies,local economies,"[{'name': 'local economies', 'locale': 'en'}]"
7646,"the rates of renewable resource harvest, pollution creation, and non-renewable resource depletion that can be continued indefinitely. If they cannot be continued indefinitely then they are not sustainable.",5059,2020-09-23T17:33:07.033Z,2020-11-01T16:48:59.904Z,,28,environmental sustainability,environmental sustainability,"[{'name': 'environmental sustainability', 'locale': 'en'}]"
7783,"making the goal of a system or operation (like smart cities) more than just efficiency (e.g. ""happiness"" as a goal, or autonomy)",3323,2020-10-19T11:23:10.683Z,2020-10-19T11:58:26.590Z,,5,'beyond efficiency','beyond efficiency',"[{'name': ""'beyond efficiency'"", 'locale': 'en'}]"
4299,the movement of departments of a large organization away from a single administrative centre to other locations.,5209,2019-10-16T09:33:26.660Z,2020-08-22T13:08:15.366Z,,16,decentralisation,decentralisation,"[{'name': 'decentralisation', 'locale': 'en'}]"
7590,"protecting computer systems from theft or damage to hardware, software, or data ",5479,2020-09-23T12:26:43.010Z,2020-09-23T14:59:55.270Z,5098,12,cybersecurity,security → cybersecurity,"[{'name': 'cybersecurity', 'locale': 'en'}, {'name': 'cyberbezpieczeństwo', 'locale': 'pl'}, {'name': 'kyberbezpečí', 'locale': 'cs'}]"
6212,Respondents claiming that there is more of something.,6484,2020-08-08T13:54:25.849Z,2020-08-25T08:59:11.444Z,,30,sense of increase,sense of increase,"[{'name': 'sense of increase', 'locale': 'en'}, {'name': 'poczucie wzrostu', 'locale': 'pl'}, {'name': 'pocit zlepšování', 'locale': 'cs'}]"
12,"access to goods or services, to people, metally, etc.

Suggestion: the fact of being able to be reached or obtained easily",2560,2017-09-05T16:09:52.866Z,2020-11-13T19:55:05.159Z,,48,*accessibility,*accessibility,"[{'name': 'dostępność', 'locale': 'pl'}, {'name': 'přístup(ný)', 'locale': 'cs'}, {'name': '*accessibility', 'locale': 'en'}]"
1618,,3323,2017-09-05T16:09:58.207Z,2020-10-23T00:12:26.998Z,,3,STEM,STEM,"[{'name': 'STEM', 'locale': 'en'}, {'name': 'nauki ścisłe', 'locale': 'pl'}, {'name': 'STEM', 'locale': 'cs'}]"
5497,the holding or expression of opinions at variance with those commonly or officially held.,5209,2020-06-05T09:41:20.399Z,2020-08-22T13:08:13.692Z,,3,facing opposition,facing opposition,"[{'name': 'facing opposition', 'locale': 'en'}]"
1934,,3323,2017-11-21T15:33:24.978Z,2020-03-30T16:20:19.956Z,,16,accountability,accountability,"[{'name': 'accountability', 'locale': 'en'}]"
7802,"when something happens, what a person does outside of an institutional framework (e.g. directing traffic if the light breaks)",3323,2020-10-19T11:42:54.369Z,2020-10-19T12:01:26.186Z,,3,individual response,individual response,"[{'name': 'individual response', 'locale': 'en'}]"
5368,to place someone or something within its larger setting to acquire a comprehensive meaning,5209,2020-05-27T15:06:13.361Z,2020-08-24T16:04:52.741Z,,9,considering larger context,considering larger context,"[{'name': 'considering larger context', 'locale': 'en'}]"
8020,bodies used as unique identifiers,5479,2020-12-05T03:30:22.511Z,2021-01-17T00:50:26.386Z,,1,biometrics,biometrics,"[{'name': 'biometrics', 'locale': 'en'}]"
4893,"as opposed to big corporation, usually local",3323,2020-02-13T10:40:03.679Z,2020-08-22T12:56:21.458Z,,13,small business,small business,"[{'name': 'small business', 'locale': 'en'}, {'name': 'mała firma', 'locale': 'pl'}, {'name': 'drobný průmysl', 'locale': 'cs'}]"
5295,"Perception or feeling of increase, or the process of speeding up ",5059,2020-05-19T15:49:33.815Z,2020-09-23T12:10:56.910Z,,12,sense of acceleration,sense of acceleration,"[{'name': 'sense of acceleration', 'locale': 'en'}]"
8016,doing something again that's been done before,5479,2020-12-05T02:54:38.070Z,2020-12-05T03:29:10.330Z,,1,repeating the past,repeating the past,"[{'name': 'repeating the past', 'locale': 'en'}]"
7963,"the ability to explain choices made 
",5479,2020-11-14T11:44:45.072Z,2020-11-14T12:06:49.362Z,7968,4,the ability to explain,human ability → the ability to explain,"[{'name': 'the ability to explain', 'locale': 'en'}]"
7762,"how people make decisions; the process/experience of making decisions

=/= decision making (for the state of decision-making, as in automated decision making systems; unit of a process) ",5479,2020-10-14T17:09:37.816Z,2020-10-19T15:35:46.287Z,,27,making decisions,making decisions,"[{'name': 'making decisions', 'locale': 'en'}, {'name': 'podejmowanie decyzji', 'locale': 'pl'}, {'name': 'rozhodování se', 'locale': 'cs'}]"
4608,"Teaching or developing in oneself or others, any skills or knowledge that relate to specific competencies",5209,2019-12-13T12:08:04.682Z,2020-09-07T13:38:53.259Z,,9,training,training,"[{'name': 'training', 'locale': 'en'}]"
3763,management by humans overseeing the performance or operation of a person or group.,5059,2019-08-16T02:57:02.848Z,2020-08-26T08:36:08.344Z,,15,human oversight,human oversight,"[{'name': 'human oversight', 'locale': 'en'}]"
7956,"tendency to search for, interpret, favor, and recall information in a way that confirms or supports one's prior beliefs or values",5479,2020-11-14T11:17:00.131Z,2020-11-14T11:47:47.292Z,,3,'confirmation bias','confirmation bias',"[{'name': ""'confirmation bias'"", 'locale': 'en'}]"
3980,technology whose use is intended to mitigate or reverse the effects of human activity on the environment.,5059,2019-09-28T18:10:06.678Z,2020-11-01T16:49:35.513Z,7646,7,green tech,environmental sustainability → green tech,"[{'name': 'green tech', 'locale': 'en'}]"
3725,the goal to reduce the amount of energy required to provide products and services.,5209,2019-08-09T12:18:03.524Z,2020-10-30T15:21:51.680Z,3843,3,energy efficiency,energy → energy efficiency,"[{'name': 'energy efficiency', 'locale': 'en'}]"
3702,,5059,2019-08-07T09:11:21.787Z,2020-08-31T18:53:57.917Z,,20,health,health,"[{'name': 'health', 'locale': 'en'}]"
6073,"How much something costs. Price paid to acquire, produce, accomplish, or maintain anything. Used to identify and/or communicate budgetary or organisational constraints.",5479,2020-07-14T10:21:55.759Z,2020-09-24T13:49:54.490Z,,23,cost,cost,"[{'name': 'cost', 'locale': 'en'}]"
7790,"infrastructures that have corporeal form, like a roadblock or a pipe",3323,2020-10-19T11:26:44.429Z,2020-10-19T11:59:54.229Z,,4,physical infrastructures,physical infrastructures,"[{'name': 'physical infrastructures', 'locale': 'en'}]"
7,,1974,2017-09-05T16:09:52.850Z,2020-03-30T16:16:22.198Z,,3,5g,5g,"[{'name': '5g', 'locale': 'en'}]"
1391,,3323,2017-09-05T16:09:57.396Z,2020-03-30T16:18:21.616Z,,6,public health,public health,"[{'name': 'public health', 'locale': 'en'}]"
3727,,5209,2019-08-09T12:26:48.116Z,2020-09-10T17:14:16.773Z,3963,9,environmental impact,environment → environmental impact,"[{'name': 'environmental impact', 'locale': 'en'}]"
4349,"Suggestion: changes in the world's weather, e.g. global warming",4793,2019-10-24T19:30:16.540Z,2021-02-22T10:41:05.008Z,8394/4351,37,*climate change,environment → *environmental problems → *climate change,"[{'name': '*climate change', 'locale': 'en'}, {'name': 'zmiana klimatu', 'locale': 'pl'}, {'name': 'klimatická změna', 'locale': 'cs'}]"
4019,when people adjust their behaviors to changes in their surroundings or circumstances,5059,2019-09-29T23:42:51.305Z,2020-09-23T15:07:53.172Z,,16,adapting to new circumstances,adapting to new circumstances,"[{'name': 'adapting to new circumstances', 'locale': 'en'}]"
6114,access to Internet,5479,2020-07-22T14:01:36.347Z,2020-09-27T17:57:38.830Z,,13,Internet connectivity,Internet connectivity,"[{'name': 'Internet connectivity', 'locale': 'en'}]"
3598,,5209,2019-07-29T06:37:03.424Z,2020-03-30T16:21:49.210Z,,6,autonomous vehicles,autonomous vehicles,"[{'name': 'autonomous vehicles', 'locale': 'en'}]"
978,,3323,2017-09-05T16:09:55.947Z,2020-10-16T12:10:03.340Z,,47,imagining the future,imagining the future,"[{'name': 'myślenie o przyszłości', 'locale': 'pl'}, {'name': 'myslet na budoucnost', 'locale': 'cs'}, {'name': 'imagining the future', 'locale': 'en'}]"
