id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
4216,,4819,2019-10-03T12:32:33.761Z,2020-05-28T03:29:56.544Z,,4,political elite,political elite,"[{'name': 'elity polityczne', 'locale': 'pl'}, {'name': 'politické elity', 'locale': 'cs'}, {'name': 'politicka elita', 'locale': 'sr'}, {'name': 'political elite', 'locale': 'en'}]"
5440,any remark stating that (some elements of) status quo should be changed,6484,2020-06-03T13:41:51.216Z,2020-08-22T12:56:18.782Z,,23,need for change,need for change,"[{'name': 'need for change', 'locale': 'en'}, {'name': 'potrzeba zmiany', 'locale': 'pl'}, {'name': 'potřeba změny', 'locale': 'cs'}]"
6153,,6484,2020-07-25T18:10:29.523Z,2021-02-19T12:40:49.499Z,5025/7206,5,uninformed voting,democracy → voting → uninformed voting,"[{'name': 'uninformed voting', 'locale': 'en'}, {'name': 'nieświadomi wyborcy', 'locale': 'pl'}, {'name': 'neinformovaně volit', 'locale': 'cs'}]"
3883,explanations for why people might be drawn to the ideology of populism,3323,2019-09-16T14:35:44.453Z,2020-08-22T12:56:42.492Z,,9,draw of populism,draw of populism,"[{'name': 'draw of populism', 'locale': 'en'}, {'name': 'atrakcyjność populizmu', 'locale': 'pl'}, {'name': 'přitažlivost populismu', 'locale': 'cs'}]"
7704,a political approach that strives to appeal to ordinary people who feel that their concerns are disregarded by established elite groups,6484,2020-09-28T08:01:45.305Z,2020-10-15T17:14:43.366Z,,2,populism,populism,"[{'name': 'populism', 'locale': 'en'}, {'name': 'populizm', 'locale': 'pl'}, {'name': 'populismus', 'locale': 'cs'}]"
7761,citizens of Brazil,6484,2020-10-11T18:26:08.001Z,2021-02-24T10:01:58.600Z,8244,1,Brazilians,nationality → Brazilians,"[{'name': 'Brazilians', 'locale': 'en'}, {'name': 'brazylijczycy', 'locale': 'pl'}, {'name': 'Brazilci', 'locale': 'cs'}]"
7760,the current president of Brasil,6484,2020-10-11T18:25:55.283Z,2020-12-13T12:43:48.830Z,4385/7936,1,Jair Bolsonaro,politicians → chief executive (politician) → Jair Bolsonaro,"[{'name': 'Jair Bolsonaro', 'locale': 'en'}, {'name': 'Jair Bolsonaro', 'locale': 'pl'}, {'name': 'Jair Bolsonaro', 'locale': 'cs'}]"
7759,citizens of Italy,6484,2020-10-11T18:25:38.473Z,2021-02-24T10:01:58.526Z,8244,1,Italians,nationality → Italians,"[{'name': 'Italians', 'locale': 'en'}, {'name': 'Włosi', 'locale': 'pl'}, {'name': 'Italové', 'locale': 'cs'}]"
7758,"a hardline Eurosceptic politician, holding a starkly critical view of the European Union, especially of the euro",6484,2020-10-11T18:25:32.137Z,2020-11-20T14:30:22.985Z,4385,1,Matteo Salvini,politicians → Matteo Salvini,"[{'name': 'Matteo Salvini', 'locale': 'en'}, {'name': 'Matteo Salvini', 'locale': 'pl'}, {'name': 'Matteo Salvini', 'locale': 'cs'}]"
7757,citizens of Hungary,6484,2020-10-11T18:25:24.729Z,2021-02-24T10:01:58.453Z,8244,1,Hungarians,nationality → Hungarians,"[{'name': 'Hungarians', 'locale': 'en'}, {'name': 'Węgrzy', 'locale': 'pl'}, {'name': 'Maďaři', 'locale': 'cs'}]"
3539,Hungarian PM (populist),2915,2019-04-05T13:44:56.317Z,2020-12-13T12:44:02.299Z,4385/7936,2,Viktor Orban,politicians → chief executive (politician) → Viktor Orban,"[{'name': 'Viktor Orban', 'locale': 'en'}, {'name': 'Viktor Orban', 'locale': 'pl'}, {'name': 'Viktor Orbán', 'locale': 'cs'}]"
3536,"President of the United States, right-wing, former real estate mogul",2915,2019-04-05T13:42:51.019Z,2020-12-13T12:44:20.393Z,4385/7936,4,Donald Trump,politicians → chief executive (politician) → Donald Trump,"[{'name': 'Donald Trump', 'locale': 'en'}, {'name': 'Donald Trump', 'locale': 'pl'}, {'name': 'Donald Trump', 'locale': 'cs'}]"
119,,3323,2017-09-05T16:09:53.226Z,2020-11-01T12:02:00.912Z,,3,Brexit,Brexit,"[{'name': 'Brexit', 'locale': 'cs'}, {'name': 'Brexit', 'locale': 'pl'}, {'name': 'Brexit', 'locale': 'en'}]"
4974,worldview emphasizing free market and personal freedom,4779,2020-02-18T13:26:25.994Z,2020-11-20T08:30:57.101Z,,6,liberalism,liberalism,"[{'name': 'liberalism', 'locale': 'en'}, {'name': 'liberalizm', 'locale': 'pl'}, {'name': 'liberalismus', 'locale': 'cs'}]"
6208,respondents talking about elections in a democratic country,6484,2020-08-04T11:36:21.702Z,2021-02-19T12:40:07.661Z,5025,14,democratic elections,democracy → democratic elections,"[{'name': 'democratic elections', 'locale': 'en'}, {'name': 'wybory demokratyczne', 'locale': 'pl'}, {'name': 'demokratické volby', 'locale': 'cs'}]"
7566,a gradual decline in the quality of democracy,6484,2020-09-22T20:55:35.249Z,2021-02-19T12:39:25.634Z,5025,16,democratic backsliding,democracy → democratic backsliding,"[{'name': 'democratic backsliding', 'locale': 'en'}, {'name': 'upadek demokracji', 'locale': 'pl'}, {'name': 'eroze demokracie', 'locale': 'cs'}]"
7131,respondents complaining about people lacking the sense of shared responsibility as community members,6484,2020-08-29T20:44:17.046Z,2020-10-15T16:53:20.086Z,,13,lack of solidarity,lack of solidarity,"[{'name': 'lack of solidarity', 'locale': 'en'}, {'name': 'brak solidarności', 'locale': 'pl'}, {'name': 'nedostatek solidarity', 'locale': 'cs'}]"
6240,Used when respondents claim that the state should intervene and it doesn't.,6484,2020-08-21T18:38:14.123Z,2020-08-25T08:46:03.994Z,,15,political inaction,political inaction,"[{'name': 'political inaction', 'locale': 'en'}, {'name': 'bezczynność polityków', 'locale': 'pl'}, {'name': 'politická nečinnost', 'locale': 'cs'}]"
5810,a person who deosn't eat meat,6484,2020-07-03T14:13:18.755Z,2020-08-22T12:56:00.474Z,,3,vegetarianism,vegetarianism,"[{'name': 'vegetarianism', 'locale': 'en'}, {'name': 'wegetarianizm', 'locale': 'pl'}, {'name': 'vegetariánství', 'locale': 'cs'}]"
1567,actions or campaigning aimed at bringing about changes in the society,1974,2017-09-05T16:09:58.022Z,2020-08-22T12:56:09.790Z,,31,social activism,social activism,"[{'name': 'social activism', 'locale': 'en'}, {'name': 'aktywizm społeczny', 'locale': 'pl'}, {'name': 'společenský aktivismus', 'locale': 'cs'}]"
7972,talking about rights of animals,6339,2020-11-20T23:24:13.384Z,2021-02-22T10:41:03.059Z,8394/4351,1,animal rights,environment → *environmental problems → animal rights,"[{'name': 'animal rights', 'locale': 'en'}, {'name': 'prawa zwierząt', 'locale': 'pl'}, {'name': 'animal rights', 'locale': 'cs'}]"
6128,violence or other abuse in a domestic setting,6484,2020-07-25T09:40:09.631Z,2020-10-15T16:27:18.514Z,,4,domestic violence,domestic violence,"[{'name': 'domestic violence', 'locale': 'en'}, {'name': 'przemoc domowa', 'locale': 'pl'}, {'name': 'domácí násilí', 'locale': 'cs'}]"
2570,,4180,2017-12-02T16:05:39.472Z,2020-10-22T01:47:37.428Z,,6,Romania,Romania,"[{'name': 'Romania', 'locale': 'en'}, {'name': 'Rumunia', 'locale': 'pl'}, {'name': 'Rumunsko', 'locale': 'cs'}]"
5675,"any countries of the former soviet republics, soviet blocs, that were under communist political influence",6484,2020-06-24T19:26:15.368Z,2020-08-22T12:56:16.891Z,,5,postcommunist countries,postcommunist countries,"[{'name': 'postcommunist countries', 'locale': 'en'}, {'name': 'kraje postkomunistyczne', 'locale': 'pl'}, {'name': 'postkomunistické země', 'locale': 'cs'}]"
2027,Suggestion: the state of feeling very unhappy,3791,2017-11-28T01:36:38.853Z,2020-11-17T21:56:45.434Z,,14,*depression,*depression,"[{'name': '*depression', 'locale': 'en'}, {'name': 'depresja', 'locale': 'pl'}, {'name': 'deprese', 'locale': 'cs'}]"
4128,,4779,2019-10-03T10:25:51.796Z,2020-10-23T12:45:11.186Z,,18,support groups,support groups,"[{'name': 'support groups', 'locale': 'en'}, {'name': 'grupy wsparcia', 'locale': 'pl'}, {'name': 'podpůrné skupiny', 'locale': 'cs'}]"
6196,"problems with mental health
",6484,2020-07-30T19:42:36.487Z,2020-12-17T11:28:45.247Z,3702/2122,17,mental issues,health → mental health → mental issues,"[{'name': 'mental issues', 'locale': 'en'}, {'name': 'problemy psychiczne', 'locale': 'pl'}, {'name': 'duševní nemoc', 'locale': 'cs'}]"
5639,a strong feeling that makes you want to hurt someone or be unpleasant because of something,6484,2020-06-22T23:15:04.764Z,2021-02-21T14:04:10.817Z,5161,12,anger,*emotions → anger,"[{'name': 'anger', 'locale': 'en'}, {'name': 'gniew', 'locale': 'pl'}, {'name': 'hněv', 'locale': 'cs'}]"
5251,,5059,2020-05-16T11:59:24.263Z,2020-07-30T20:02:50.561Z,,9,privilege,privilege,"[{'name': 'privilege', 'locale': 'en'}, {'name': 'przywilej', 'locale': 'pl'}, {'name': 'privilegium', 'locale': 'cs'}]"
6243,"Used when respondents remark on individual or group mental issues that should be addressed by attending professional psychological support.
",6484,2020-08-21T18:47:35.762Z,2020-08-25T08:38:38.519Z,,5,"""need for therapy""","""need for therapy""","[{'name': '""need for therapy""', 'locale': 'en'}, {'name': '""potrzeba terapii""', 'locale': 'pl'}]"
956,,3323,2017-09-05T16:09:55.875Z,2020-10-16T12:05:42.965Z,962,16,homelessness,housing → homelessness,"[{'name': 'bezdomność', 'locale': 'pl'}, {'name': 'bezdomovectví', 'locale': 'cs'}, {'name': 'homelessness', 'locale': 'en'}]"
1341,"not having enough resources for things considered basic, below poverty line",3323,2017-09-05T16:09:57.222Z,2020-08-22T12:57:08.773Z,,16,poverty,poverty,"[{'name': 'chudoba', 'locale': 'cs'}, {'name': 'bieda', 'locale': 'pl'}, {'name': 'poverty', 'locale': 'en'}]"
769,Suggestion: thinking only about yourself and considering yourself better and more important than other people,3323,2017-09-05T16:09:55.255Z,2020-11-17T22:27:53.040Z,,5,*egoism,*egoism,"[{'name': 'egoizm', 'locale': 'pl'}, {'name': 'egoismus', 'locale': 'cs'}, {'name': '*egoism', 'locale': 'en'}]"
7577,,6484,2020-09-22T21:17:46.869Z,2020-10-15T17:46:38.891Z,,2,tenants rights activism,tenants rights activism,"[{'name': 'tenants rights activism', 'locale': 'en'}, {'name': 'ruchy lokatorskie', 'locale': 'pl'}, {'name': 'aktivismus za práva nájemců', 'locale': 'cs'}]"
5628,name of Poland from 1947-1989,6484,2020-06-17T11:40:48.694Z,2020-08-22T12:57:06.895Z,,4,PPR,PPR,"[{'name': 'PPR', 'locale': 'en'}, {'name': 'PRL', 'locale': 'pl'}, {'name': 'PLR (Polská lidová republika)', 'locale': 'cs'}]"
5714,when an institution does not provide what it is supposed to to the people it claims to serve,3323,2020-06-29T16:41:28.179Z,2020-08-22T13:08:50.644Z,,16,institutional failure,institutional failure,"[{'name': 'institutional failure', 'locale': 'en'}, {'name': 'państwo z kartonu', 'locale': 'pl'}, {'name': 'institucionální selhání', 'locale': 'cs'}]"
4230,forcing someone out of their home,4793,2019-10-06T19:42:32.067Z,2020-10-23T09:38:41.316Z,,3,exmission,exmission,"[{'name': 'exmission', 'locale': 'en'}, {'name': 'eksmisja', 'locale': 'pl'}, {'name': 'vystěhování', 'locale': 'cs'}]"
4890,"design that is meant to elicit a particular response from people, often manipulative (e.g. Skinner Boxes). Ethical design is purposefully not misleading or manipulating people",3323,2020-02-13T10:36:54.021Z,2020-08-22T12:56:36.557Z,,3,(un)ethical design,(un)ethical design,"[{'name': '(un)ethical design', 'locale': 'en'}, {'name': 'etyka w projektowaniu', 'locale': 'pl'}, {'name': '(ne)etický design', 'locale': 'cs'}]"
6067,feeling/being appreciative and protective of the natural environment,6484,2020-07-11T14:54:30.682Z,2021-02-22T10:42:05.073Z,8394,8,environmentalism,environment → environmentalism,"[{'name': 'environmentalism', 'locale': 'en'}, {'name': 'ekologia', 'locale': 'pl'}, {'name': 'enviromentalismus', 'locale': 'cs'}]"
5845,"locality or restriction of interests or outlook, lacking urban polish or refinement",6484,2020-07-07T10:28:44.319Z,2020-08-22T12:57:02.452Z,,17,provinciality,provinciality,"[{'name': 'provinciality', 'locale': 'en'}, {'name': 'prowincjonalność', 'locale': 'pl'}, {'name': 'provinčnost', 'locale': 'cs'}]"
4024,discrimination against LGBTQ people,3323,2019-10-02T10:45:34.819Z,2020-08-22T13:01:04.793Z,,9,homophobia,homophobia,"[{'name': 'homophobia', 'locale': 'en'}, {'name': 'homofobia', 'locale': 'pl'}, {'name': 'homofobie', 'locale': 'cs'}]"
6045,,6484,2020-07-11T14:03:28.776Z,2020-07-25T15:02:28.957Z,,10,xenophobia,xenophobia,"[{'name': 'xenophobia', 'locale': 'en'}, {'name': 'ksenofobia', 'locale': 'pl'}, {'name': 'xenofobie', 'locale': 'cs'}]"
5841,"the quality of being Polish, anything relate to it or being a Pole",6484,2020-07-07T10:27:46.064Z,2020-10-15T17:12:08.070Z,,11,'Polishness','Polishness',"[{'name': ""'Polishness'"", 'locale': 'en'}, {'name': ""'polskość'"", 'locale': 'pl'}, {'name': ""'poláctví'"", 'locale': 'cs'}]"
3912,the feeling that opinions are increasingly clustering along extreme poles.,3323,2019-09-18T10:39:20.021Z,2020-08-22T13:08:13.220Z,,30,polarisation,polarisation,"[{'name': 'polarisation', 'locale': 'en'}, {'name': 'polaryzacja', 'locale': 'pl'}, {'name': 'polarizace', 'locale': 'cs'}]"
4005,Control or influence (a person or situation) cleverly or unscrupulously.,5209,2019-09-29T13:42:55.772Z,2020-08-22T12:56:32.674Z,,22,manipulation,manipulation,"[{'name': 'manipulation', 'locale': 'en'}, {'name': 'manipulacja', 'locale': 'pl'}, {'name': 'manipulace', 'locale': 'cs'}]"
7706,the true leader of the rulling right-wing coalition in Poland,6484,2020-09-28T08:11:41.526Z,2020-11-20T14:30:22.925Z,4385/7936,3,Jarosław Kaczyński,politicians → chief executive (politician) → Jarosław Kaczyński,"[{'name': 'Jarosław Kaczyński', 'locale': 'en'}, {'name': 'Jarosław Kaczyński', 'locale': 'pl'}, {'name': 'Jarosław Kaczyński', 'locale': 'cs'}]"
5854,"is an aversion to a home environment, sometimes attributed to progressives",6484,2020-07-07T10:32:53.400Z,2020-08-22T12:56:57.969Z,,3,oikophobia,oikophobia,"[{'name': 'oikophobia', 'locale': 'en'}, {'name': 'ojkofobia', 'locale': 'pl'}, {'name': 'oikofóbie', 'locale': 'cs'}]"
1691,,3323,2017-09-05T16:09:58.473Z,2020-08-29T21:20:30.600Z,,15,tolerance,tolerance,"[{'name': 'tolerance', 'locale': 'en'}, {'name': 'tolerancja', 'locale': 'pl'}, {'name': 'tolerance', 'locale': 'cs'}]"
5795,actions or ideas for fighting polarisation,6484,2020-07-03T14:03:09.268Z,2020-11-20T08:20:51.186Z,,11,alleviating polarisation,alleviating polarisation,"[{'name': 'alleviating polarisation', 'locale': 'en'}, {'name': 'walka z polaryzacją', 'locale': 'pl'}, {'name': 'zmírňovat polarizaci', 'locale': 'cs'}]"
6264,"a form of government in which the state protects and promotes the economic and social well-being of the citizens, based upon the principles of equal opportunity, equitable distribution of wealth, and public responsibility for citizens unable to avail themselves of the minimal provisions for a good life",6484,2020-08-22T10:30:51.470Z,2020-11-24T17:21:50.719Z,,28,welfare state,welfare state,"[{'name': 'welfare state', 'locale': 'en'}, {'name': 'państwo opiekuńcze', 'locale': 'pl'}, {'name': 'stát blahobytu', 'locale': 'cs'}]"
5799,the ability to understand and share the feelings of another.,3323,2020-07-03T14:06:13.299Z,2021-02-22T11:03:13.387Z,5161,28,empathy,*emotions → empathy,"[{'name': 'empathy', 'locale': 'en'}, {'name': 'empatia', 'locale': 'pl'}, {'name': 'empatie', 'locale': 'cs'}]"
5803,"polite and well-mannered public discussion, one that seeks consensus",6484,2020-07-03T14:09:22.938Z,2020-10-15T16:20:50.922Z,,12,civilised debate,civilised debate,"[{'name': 'civilised debate', 'locale': 'en'}, {'name': 'cywilizowana dyskusja', 'locale': 'pl'}, {'name': 'civilizovaná diskuse', 'locale': 'cs'}]"
3537,"invivo, but used to indicate strong dislike or vitriol",2915,2019-04-05T13:43:06.612Z,2021-02-21T14:10:32.085Z,5161,15,hate,*emotions → hate,"[{'name': 'hate', 'locale': 'en'}, {'name': 'nienawiść', 'locale': 'pl'}, {'name': 'nenávist', 'locale': 'cs'}]"
3879,invivo. spaces where like-minded people interact and aren’t faced with other opposing views. This can refer to conservative bubbles (e.g. populist /right wing spaces where racist discourse circulates without challenge) or enclaves where people feel protected from hate (often in case of fleeing from former country) but can also feel like they lack exposure to the ‘real’ problems out in the world (not subject to these views).,3323,2019-09-16T14:34:42.996Z,2021-02-19T12:11:02.668Z,8392,20,"""bubbles""","community → ""bubbles""","[{'name': '""bubbles""', 'locale': 'en'}, {'name': '""bańki""', 'locale': 'pl'}, {'name': '""bublina""', 'locale': 'cs'}]"
6192,people who use the Internet,6484,2020-07-30T15:21:25.084Z,2020-11-07T21:13:50.547Z,4887/7937,7,internet users,media → online → internet users,"[{'name': 'internet users', 'locale': 'en'}, {'name': 'użytkownicy sieci', 'locale': 'pl'}, {'name': 'uživatelé internetu', 'locale': 'cs'}]"
5050,trying to escape bubbles,3323,2020-04-01T11:39:14.732Z,2021-02-19T12:11:02.599Z,8392/3879,12,"escaping ""bubbles""","community → ""bubbles"" → escaping ""bubbles""","[{'name': 'escaping ""bubbles""', 'locale': 'en'}, {'name': 'wychodzenie z ""bańki""', 'locale': 'pl'}, {'name': 'vymanit se z ""bubliny""', 'locale': 'cs'}]"
6262,,6484,2020-08-22T10:29:04.679Z,2020-09-08T15:54:06.624Z,,4,France,France,"[{'name': 'France', 'locale': 'en'}, {'name': 'Francja', 'locale': 'pl'}, {'name': 'Francie', 'locale': 'cs'}]"
5649,a conviction that one can achieve anything they wish in life or go anywhere because they have the opportunity or ability to do so.,6484,2020-06-24T19:06:18.758Z,2020-08-22T12:55:54.719Z,,3,world is your oyster,world is your oyster,"[{'name': 'world is your oyster', 'locale': 'en'}, {'name': 'świat należy do ciebie', 'locale': 'pl'}, {'name': 'svět mu/jí/mi leží u nohou', 'locale': 'cs'}]"
5659,a subjective measure of being paid enough,6484,2020-06-24T19:14:40.489Z,2021-02-19T12:29:36.669Z,1165/6004,4,decent salary,money → salary → decent salary,"[{'name': 'decent salary', 'locale': 'en'}, {'name': 'przyzwoita pensja', 'locale': 'pl'}, {'name': 'slušný plat', 'locale': 'cs'}]"
950,Suggestion: university education ,3323,2017-09-05T16:09:55.855Z,2020-11-17T22:22:17.031Z,766,27,higher education,education → higher education,"[{'name': 'vysokoškolské vzdělání', 'locale': 'cs'}, {'name': 'wyższe wykształcenie', 'locale': 'pl'}, {'name': 'higher education', 'locale': 'en'}]"
7726,"respondents reporting that the country is divided into two separate entities, economically, culturally, politically",6484,2020-10-02T13:31:08.719Z,2020-11-09T09:28:41.504Z,,3,'Poland A and B','Poland A and B',"[{'name': ""'Poland A and B'"", 'locale': 'en'}, {'name': ""'Polska A i B'"", 'locale': 'pl'}, {'name': ""'Polsko A a B'"", 'locale': 'cs'}]"
7077,"Remarks on the citizens not doing enough, not reacting at all or too mildly to something.",6484,2020-08-24T20:03:39.483Z,2020-08-25T09:03:27.467Z,,5,civic passivity,civic passivity,"[{'name': 'civic passivity', 'locale': 'en'}, {'name': 'bierność społeczeństwa', 'locale': 'pl'}, {'name': 'neaktivita občanů', 'locale': 'cs'}]"
6077,Absence or lack of trust or confidence in someone or something,5479,2020-07-14T10:34:14.312Z,2021-02-21T14:03:31.778Z,5161,21,distrust,*emotions → distrust,"[{'name': 'distrust', 'locale': 'en'}, {'name': 'nieufność', 'locale': 'pl'}]"
5856,"supporters, activists and professional politicians of the political left",6484,2020-07-07T10:33:36.563Z,2021-02-22T11:51:48.162Z,4819,12,left wing,ideology → left wing,"[{'name': 'left wing', 'locale': 'en'}, {'name': 'lewica', 'locale': 'pl'}, {'name': 'levice', 'locale': 'cs'}]"
5808,a word for a sexual orientation or sexual identity that is not heterosexual,6484,2020-07-03T14:13:01.576Z,2020-08-22T12:56:08.047Z,,5,"""non-heterosexual""","""non-heterosexual""","[{'name': '""non-heterosexual""', 'locale': 'en'}, {'name': '""niehetero""', 'locale': 'pl'}, {'name': '""neheterosexuál(ní)""', 'locale': 'cs'}]"
5699,"understood either legally (e.g turning 18) or crossing any other treshold beyond which one is no longer considered a child, losing one's naivety, going through some personal transformation",6484,2020-06-24T19:40:43.158Z,2020-08-22T13:08:45.240Z,,5,maturity,maturity,"[{'name': 'maturity', 'locale': 'en'}, {'name': 'dojrzałość', 'locale': 'pl'}, {'name': 'dospění / zralost', 'locale': 'cs'}]"
5038,"lower level decision-making institution, e.g. province, voivodeship, region, city council",3323,2020-04-01T10:44:55.881Z,2020-08-22T13:01:24.946Z,,6,local government,local government,"[{'name': 'local government', 'locale': 'en'}, {'name': 'samorząd', 'locale': 'pl'}, {'name': 'místní vláda (samospráva)', 'locale': 'cs'}]"
5407,"feeling of being grateful to somebody, some institution, the fate or some higher power for sth",6484,2020-06-03T13:18:54.117Z,2020-08-31T19:19:36.501Z,,2,gratitude,gratitude,"[{'name': 'gratitude', 'locale': 'en'}, {'name': 'wdzięczność', 'locale': 'pl'}, {'name': 'vděk / vděčnost', 'locale': 'cs'}]"
4254,,4793,2019-10-08T20:42:13.842Z,2021-02-19T12:35:51.426Z,1432,45,Catholic Church,religion → Catholic Church,"[{'name': 'Catholic Church', 'locale': 'en'}, {'name': 'kościół katolicki', 'locale': 'pl'}, {'name': 'katolická církev', 'locale': 'cs'}]"
5548,descriptions of being raised in a family of believers who tried to instill in children the tenets of specific religion,6484,2020-06-15T10:38:49.721Z,2020-08-22T12:56:36.144Z,,8,religious upbringing,religious upbringing,"[{'name': 'religious upbringing', 'locale': 'en'}, {'name': 'wychowanie w wierze', 'locale': 'pl'}, {'name': 'náboženská výchova', 'locale': 'cs'}]"
1452,,3323,2017-09-05T16:09:57.621Z,2020-10-22T01:38:54.047Z,,4,respect,respect,"[{'name': 'respect', 'locale': 'en'}, {'name': 'szacunek', 'locale': 'pl'}, {'name': 'respekt / uznání', 'locale': 'cs'}]"
7135,taking a position to an extreme,6484,2020-08-30T12:57:32.007Z,2020-08-31T14:02:27.973Z,,5,radicalism,radicalism,"[{'name': 'radicalism', 'locale': 'en'}, {'name': 'radykalizm', 'locale': 'pl'}, {'name': 'radikalismus', 'locale': 'cs'}]"
5561,"claiming that something came to be because of human activity, is man-made, e.g. acquired through socialisation, formal education, etc.",6484,2020-06-15T10:49:00.723Z,2020-08-22T12:56:28.687Z,,3,nurture over nature,nurture over nature,"[{'name': 'nurture over nature', 'locale': 'en'}, {'name': 'wychowanie, nie natura', 'locale': 'pl'}, {'name': 'výchova nad přirozenost', 'locale': 'cs'}]"
47,any act of providing assistance to those in need,3323,2017-09-05T16:09:52.978Z,2020-08-22T12:56:16.750Z,,13,altruism,altruism,"[{'name': 'altruizm', 'locale': 'pl'}, {'name': 'altruismus', 'locale': 'cs'}, {'name': 'altruism', 'locale': 'en'}]"
466,"can be national or personal

Suggestion: money or favour owed, can be national or personal",3323,2017-09-05T16:09:54.278Z,2020-11-17T21:26:03.549Z,,8,*debt,*debt,"[{'name': '*debt', 'locale': 'en'}, {'name': 'dluh', 'locale': 'cs'}, {'name': 'dług', 'locale': 'pl'}]"
7748,"when people complain about their unpreparedness for the challenges of life/job market, etc.",6484,2020-10-07T16:32:03.207Z,2021-01-22T15:21:46.803Z,766,1,useless education,education → useless education,"[{'name': 'useless education', 'locale': 'en'}, {'name': 'bezużyteczna edukacja', 'locale': 'pl'}]"
7551,"meaningless, low-paid, often unpleasant jobs",6484,2020-09-20T16:43:00.611Z,2020-10-15T16:19:52.158Z,,3,"""bullshit jobs""","""bullshit jobs""","[{'name': '""bullshit jobs""', 'locale': 'en'}, {'name': 'praca bez sensu', 'locale': 'pl'}, {'name': '""práce na hovno""', 'locale': 'cs'}]"
7724,"when people find it hard to get places, own car is needed ",6484,2020-10-02T13:22:39.118Z,2020-10-15T16:55:12.137Z,,2,low mobility,low mobility,"[{'name': 'low mobility', 'locale': 'en'}, {'name': 'niska mobilność', 'locale': 'pl'}, {'name': 'nízká mobilita', 'locale': 'cs'}]"
6263,people complaining about the state requiring them to pay too much,6484,2020-08-22T10:29:53.362Z,2021-02-19T12:27:14.637Z,1165,7,high taxes,money → high taxes,"[{'name': 'high taxes', 'locale': 'en'}, {'name': 'wysokie podatki', 'locale': 'pl'}, {'name': 'vysoké daně', 'locale': 'cs'}]"
7574,"a left-wing party in Poland, social democrats",6484,2020-09-22T21:14:36.974Z,2020-10-15T17:18:42.955Z,,3,Razem,Razem,"[{'name': 'Razem', 'locale': 'en'}, {'name': 'Razem', 'locale': 'pl'}]"
5437,people who don't vote,6484,2020-06-03T13:39:16.615Z,2021-02-19T12:41:17.966Z,5025/7206,3,non-voter,democracy → voting → non-voter,"[{'name': 'non-voter', 'locale': 'en'}, {'name': 'niegłosujący', 'locale': 'pl'}, {'name': 'nevolič(ka)', 'locale': 'cs'}]"
6148,a bottom-up initiative,6484,2020-07-25T13:28:23.462Z,2020-10-15T16:47:13.017Z,,2,grassroots movement,grassroots movement,"[{'name': 'grassroots movement', 'locale': 'en'}, {'name': 'inicjatywa oddolna', 'locale': 'pl'}, {'name': 'grassroot hnutí', 'locale': 'cs'}]"
6129,a state with the least possible amount of powers,6484,2020-07-25T09:41:57.669Z,2020-10-15T16:57:10.396Z,,2,minimal state,minimal state,"[{'name': 'minimal state', 'locale': 'en'}, {'name': 'państwo minimalne', 'locale': 'pl'}, {'name': 'minimální stát', 'locale': 'cs'}]"
6552,exhibiting responsiveness to adverse social circumstances of others,6484,2020-08-22T12:56:42.161Z,2020-08-22T12:56:42.161Z,,7,social sensitivity,social sensitivity,"[{'name': 'social sensitivity', 'locale': 'en'}, {'name': 'wrażliwość społeczna', 'locale': 'pl'}, {'name': 'sociální citlivost', 'locale': 'cs'}]"
5076,,6339,2020-04-01T14:55:38.860Z,2020-11-20T08:29:14.409Z,,9,anarchism,anarchism,"[{'name': 'anarchism', 'locale': 'en'}, {'name': 'anarchizm', 'locale': 'pl'}, {'name': 'anarchismus', 'locale': 'cs'}]"
5530,lack or absence of faith in god,6484,2020-06-11T20:00:15.760Z,2021-02-22T11:49:20.757Z,4819,10,atheism,ideology → atheism,"[{'name': 'atheism', 'locale': 'en'}, {'name': 'ateizm', 'locale': 'pl'}, {'name': 'ateismus', 'locale': 'cs'}]"
7717,,6484,2020-10-02T13:16:40.855Z,2020-11-07T21:08:07.638Z,4962,3,workload,labour → workload,"[{'name': 'workload', 'locale': 'en'}, {'name': 'obciążenie pracą', 'locale': 'pl'}, {'name': 'pracovní zátěž', 'locale': 'cs'}]"
6933,the part of the national economy that is not under direct government control.,4825,2020-08-22T13:08:16.104Z,2020-08-22T13:08:16.104Z,,3,private sector,private sector,"[{'name': 'private sector', 'locale': 'en'}, {'name': 'sektor prywatny', 'locale': 'pl'}, {'name': 'soukromý sektor', 'locale': 'cs'}]"
6107,money coming from the EU,6484,2020-07-20T13:02:44.235Z,2021-02-21T11:50:57.411Z,3425/794,7,EU funds,Europe → EU → EU funds,"[{'name': 'EU funds', 'locale': 'en'}, {'name': 'fundusze unijne', 'locale': 'pl'}, {'name': 'EU fondy / financování', 'locale': 'cs'}]"
7719,"the self-employed, businesspeople",6484,2020-10-02T13:17:36.376Z,2020-10-15T16:41:26.527Z,,10,entrepreneurs,entrepreneurs,"[{'name': 'entrepreneurs', 'locale': 'en'}, {'name': 'przedsiębiorcy', 'locale': 'pl'}, {'name': 'podnikatelé / podnikatelky', 'locale': 'cs'}]"
