id,version,text,quote,uri,created_at,updated_at,post_id,creator_id,type,shape,units,geometry,src,ext,container,start,end,topic_id,post_creator_id,code_id
25689,v1.0,,"Październik to ogólnoświatowy Miesiąc Świadomości Raka Piersi. W mojej ocenie (kobiety 30+) rodzinnie naznaczonej tą chorobą – w ostatnim dziesięcioleciu wiele organizacji zarówno społecznych, jako i rządowych pracowało nad tym, by temat ten był obecny w przestrzeni publicznej, a wiedza o profilaktyce docierała do jak największej liczby polskich kobiet. Czy nasza wiedza o zagrożeniu się zwiększyła? – z pewnością. Czy baner z różową wstążką przypomniał o badaniu i uratował czyjeś życie? – nie wątpię, o takich historiach, co jakiś czas czytamy.",/post/62721,2020-10-11T18:34:34.409Z,2020-10-11T18:34:34.409Z,62721,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11329,5486,4241
25688,v1.0,,"Pieniądze dzisiaj nie tylko zwiększją szanse sukcesu w sądzie, ale również czasem decydują o możliwości zabierania głosu przed nim. Dzięki pieniądzom sądy stają się narzędziem w rękach bogatych do uciszania słabszych. Tylko wzrost demokratycznej kontroli wymiaru sprawiedliwości może odwrócić tę tendencje. Pozbycie się pieniędzy z sądów i polityki staje się głównym wyzwaniem współczesnej demokracji.",/post/65773,2020-10-11T18:34:03.766Z,2020-10-11T18:34:03.766Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4822
25687,v1.0,,Wraz z odpolitycznieniem procesów rządzenia i oddania ich rynkowi sądy ogrywają coraz większą rolę.,/post/65773,2020-10-11T18:33:28.858Z,2020-10-11T18:33:28.858Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,5831
25686,v1.0,,"Na tej podstawie 50 lat po wydaniu dekretu rozpoczęło się unieważnianie decyzji nacjonalizacyjnych. Sądy administracyjne uznały, że mogą takie decyzje eliminować z obrotu prawnego tak jakby przez te pół wieku nic się nie wydarzyło a te decyzje nie miały nieodwracalnych konsekwencji. Otworzyły w ten sposób puszkę Pandory. Dekret Bieruta stał się w XXI wieku prawem na podstawie, którego dokonano przekazywania majątku w prywatne ręce. Sądy administracyjne z biegiem lat poszerzały grupę osób uprawnionych do „zwrotu” nieruchomości i ograniczały możliwość odmowy reprywatyzacji nieruchomości. W ten sposób całkowicie przedefiniowały kategorię interesu publicznego i użyteczności publicznej. Po dwudziestu latach radosnej działalności prawników prywatne mogły stać się w Warszawie nie tylko budynki wielorodzinne, ale również szkoły a nawet parki. W dodatku sądy uniemożliwiły w pewnym momencie uczestnictwa w procesach lokatorom kamienic. Pozbawiono więc ogromną rzeszę ludzi, którzy mieli największy interes w tym, żeby pilnować legalności całego procesu, z możliwości zabierania głosu. W ten sposób sądy wprowadziły niejako dwie kategorie obywatelstwa, które opierało się na własności. Lokator budynku komunalnego nie miał prawa występować w swoim imieniu. Oczywiście duża część procederu okazała się kontrolowana przez grupy przestępcze, a urzędnik wydający decyzje przez dekadę w stolicy został aresztowany pod zarzutami korupcji.",/post/65773,2020-10-11T18:33:17.086Z,2020-10-11T18:33:17.086Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,426
25685,v1.0,,"Dzika reprywatyzacjaSformułowanie dzika reprywatyzacja, za które zostałem już  skazany, oznacza przekazywanie publicznego majątku w prywatne ręce rzekomym spadkobiercom nie w drodze ustawy i rozwiązania systemowego, ale na mocy orzecznictwa sądowego. To właśnie sądy wymyśliły i przeprowadziły reprywatyzację w Warszawie. Polska jako jedyny kraj tej części Europy nie doczekał się uchwalenia ustawy reprywatyzacyjnej. W Warszawie na mocy tzw. dekretu Bieruta doszło w 1945 roku do nacjonalizacji wszystkich nieruchomości. Miasto było w ruinie i chodziło o jego szybką odbudowę. Zdziesiątkowani i zrujnowani właściciele kamienic nie mieli takiej możliwości. Za znacjonalizowane mienie miało przysługiwać odszkodowanie, którego komuniści nigdy nie wypłacili. Na tej podstawie 50 lat po wydaniu dekretu rozpoczęło się unieważnianie decyzji nacjonalizacyjnych. Sądy administracyjne uznały, że mogą takie decyzje eliminować z obrotu prawnego tak jakby przez te pół wieku nic się nie wydarzyło a te decyzje nie miały nieodwracalnych konsekwencji. Otworzyły w ten sposób puszkę Pandory. Dekret Bieruta stał się w XXI wieku prawem na podstawie, którego dokonano przekazywania majątku w prywatne ręce. Sądy administracyjne z biegiem lat poszerzały grupę osób uprawnionych do „zwrotu” nieruchomości i ograniczały możliwość odmowy reprywatyzacji nieruchomości. W ten sposób całkowicie przedefiniowały kategorię interesu publicznego i użyteczności publicznej. Po dwudziestu latach radosnej działalności prawników prywatne mogły stać się w Warszawie nie tylko budynki wielorodzinne, ale również szkoły a nawet parki. W dodatku sądy uniemożliwiły w pewnym momencie uczestnictwa w procesach lokatorom kamienic. Pozbawiono więc ogromną rzeszę ludzi, którzy mieli największy interes w tym, żeby pilnować legalności całego procesu, z możliwości zabierania głosu. W ten sposób sądy wprowadziły niejako dwie kategorie obywatelstwa, które opierało się na własności. Lokator budynku komunalnego nie miał prawa występować w swoim imieniu. Oczywiście duża część procederu okazała się kontrolowana przez grupy przestępcze, a urzędnik wydający decyzje przez dekadę w stolicy został aresztowany pod zarzutami korupcji.",/post/65773,2020-10-11T18:33:00.386Z,2020-10-11T18:33:00.386Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7721
25684,v1.0,,rzez ostatnie lata prawo w Polsce i na świecie służyło bogatym. Stało się narzędziem przemocy i pozbawiania praw. Przećwiczyłem to dobrze na własnej skórze.,/post/65773,2020-10-11T18:31:29.646Z,2020-10-11T18:31:29.646Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4969
25683,v1.0,,"Czy w 1989 roku nie zamieniliśmy jednej władzy autorytarnej na drugą władzę równie autorytarną, ale ukrytą pod płaszczykiem indywidualnej wolności?",/post/65773,2020-10-11T18:31:14.903Z,2020-10-23T09:22:11.456Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,5832
25682,v1.0,,Zazwyczaj prezentuje się ostatnie trzydzieści lat jako sukces liberalnej demokracji i wolnorynkowej gospodarki.,/post/65773,2020-10-11T18:30:50.746Z,2020-10-11T18:30:50.746Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7545
25681,v1.0,,Zazwyczaj prezentuje się ostatnie trzydzieści lat jako sukces liberalnej demokracji i wolnorynkowej gospodarki.,/post/65773,2020-10-11T18:30:50.740Z,2020-10-11T18:30:50.740Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,6307
25680,v1.0,,"Część postrzega je jako gwaranta status quo, a część wręcz utożsamia wymiar sprawiedliwości z działalnością quasi przestępczą. Ogromną popularność zdobyły słowa wypowiedziane przez sędzię Irenę Kamińską: Ja całe życie broniłam sędziów, uważam że to jest zupełnie nadzwyczajna kasta ludzi i myślę proszę państwa że damy radę. Określenie „nadzwyczajna kasta” zdobyło ogromną popularność i niemal natychmiast weszło do powszechnego użycia.",/post/65773,2020-10-11T18:29:35.530Z,2020-10-11T18:29:35.530Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,6095
25679,v1.0,,"Prawo i Sprawiedliwość rozpoczęło swoje od ataku na Trybunał Konstytucyjny i sędziów. Donald Trump regularnie oskarża sędziów, którzy wydają wyroki nie po jego myśli i atakuje niezależne dochodzenia wymierzone w jego działalność. Również premier Izreala Beniamin Netanjahu po postawieniu go w stan oskarżenia pod zarzutami korupcji, nie podał się do dymisji, tylko zaatakował prokuratorów i śledczych.  Te ataki nie budzą specjalnego społecznego oporu. W Polsce początkowo odbywały się duże demonstracje w obronie niezależności Trybunału Konstytucyjnego, ale szybko społeczne emocje wypaliły się. Wielu ludzi nie widzi w sądach gwaranta wolności obywatelskich.",/post/65773,2020-10-11T18:29:13.463Z,2020-10-11T18:29:13.463Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4058
25678,v1.0,,Wielu ludzi nie widzi w sądach gwaranta wolności obywatelskich.,/post/65773,2020-10-11T18:28:39.767Z,2020-10-11T18:28:39.767Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4220
25677,v1.0,,"Nowe władze wybrane w demokratycznych wyborach atakują i podważają przyjęte dogmaty. Wśród najważniejszych z nich jest niezależność sądów i monteskiuszowski trójpodział władzy. Możemy często usłyszeć, że praworządność jest zagrożona przez rządy prawicowych populistów.",/post/65773,2020-10-11T18:28:08.660Z,2020-10-11T18:28:08.660Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,5857
25676,v1.0,,Przeciwko elitom,/post/65773,2020-10-11T18:27:50.958Z,2020-10-11T18:27:50.958Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4216
25675,v1.0,,Głosują na zmianę. Przeciwko elitom i status quo.,/post/65773,2020-10-11T18:27:10.163Z,2020-10-11T18:27:10.163Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,5440
25674,v1.0,,którzy nie wiedzą po prostu dlaczego ich wybory są złe.,/post/65773,2020-10-11T18:26:50.583Z,2020-10-11T18:26:50.583Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,6153
25673,v1.0,,"Odpowiedzią ma być edukacja obywateli, którzy nie wiedzą po prostu dlaczego ich wybory są złe.",/post/65773,2020-10-11T18:26:41.581Z,2020-10-11T18:26:41.581Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,766
25672,v1.0,,Nie potrafią zrozumieć ich fenomenu.,/post/65773,2020-10-11T18:26:26.328Z,2020-10-11T18:26:26.328Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,3883
25671,v1.0,,Liberałowie nazywają ich prawicowymi populistami.,/post/65773,2020-10-11T18:26:16.843Z,2020-10-11T18:26:16.843Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7704
25670,v1.0,,Brazylii.,/post/65773,2020-10-11T18:26:08.071Z,2020-10-11T18:26:08.071Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7761
25669,v1.0,,Bolsanero,/post/65773,2020-10-11T18:25:55.353Z,2020-10-11T18:25:55.353Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7760
25668,v1.0,,"Włoszeczch,",/post/65773,2020-10-11T18:25:38.551Z,2020-10-11T18:25:38.551Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7759
25667,v1.0,,Salviniego,/post/65773,2020-10-11T18:25:32.208Z,2020-10-11T18:25:32.208Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7758
25666,v1.0,,Węgrzech,/post/65773,2020-10-11T18:25:24.798Z,2020-10-11T18:25:24.798Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7757
25665,v1.0,,Victora Orbana,/post/65773,2020-10-11T18:25:08.383Z,2020-11-05T21:31:30.803Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,3539
25664,v1.0,,PiSu,/post/65773,2020-10-11T18:24:56.693Z,2020-10-11T18:24:56.693Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,5848
25663,v1.0,,"Stanach Zjednoczonych,",/post/65773,2020-10-11T18:24:48.469Z,2020-10-11T18:24:48.469Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,3519
25662,v1.0,,"wybór Donalda Trumpa w Stanach Zjednoczonych,",/post/65773,2020-10-11T18:24:26.766Z,2020-11-05T21:30:51.982Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,3536
25661,v1.0,,"Brexit w Wielkiej Brytanii,",/post/65773,2020-10-11T18:24:15.377Z,2020-10-11T18:24:15.377Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,119
25660,v1.0,,które szokują liberalne elity.,/post/65773,2020-10-11T18:24:00.529Z,2020-10-11T18:24:00.529Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,4974
25659,v1.0,,"Ludzie na całym świecie dokonują wyborów, które szokują liberalne elity.",/post/65773,2020-10-11T18:23:49.677Z,2020-10-11T18:23:49.677Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,6208
25658,v1.0,,Od kilku lat trwa dyskusja o globalnym kryzysie demokracji.,/post/65773,2020-10-11T18:23:38.441Z,2020-10-11T18:23:38.441Z,65773,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,11913,5933,7566
25655,v1.0,,"Bardzo nas cieszy, że powoli status zwierząt zmienia się, niestety inaczej wygląda to w polityce, która reprezentuje interesy wielkich firm i producentów. To właśnie tutaj zaczyna się nierówna walka. Obserwując jej mechanizmy, widzimy, że jest to dokładnie ten sam przeciwnik, z kórym mierzą się inne ruchy jak np. lokatorski, klimatyczny, feministyczny czy lgbt. Dlatego w naszych działaniach nigdy nie zapominamy o innych ""wykluczonych"". Tak jak grupa osób lgbt popierająca górników za czasów reform Margaret Thatcher, musimy solidaryzować się i wspierać nawzajem, czego życzę sobie i wszystkim działającym!",/post/68819,2020-10-07T18:40:33.435Z,2020-10-07T18:40:33.435Z,68819,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12415,5963,7131
25654,v1.0,,".W zakres naszych działań wchodzi zarówno organizacja i prowadzenie różnych wydarzeń, warsztatów, pokazów, ale też edukacja, protesty, lobbying i czy dokumentacja w formie śledztw. Bardzo nas cieszy, że powoli status zwierząt zmienia się, niestety inaczej wygląda to w polityce, która reprezentuje interesy wielkich firm i producentów. To właśnie tutaj zaczyna się nierówna walka.",/post/68819,2020-10-07T18:40:12.539Z,2020-10-07T18:40:12.539Z,68819,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12415,5963,6240
25653,v1.0,,wegańskiego,/post/68819,2020-10-07T18:39:54.865Z,2020-10-07T18:39:54.865Z,68819,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12415,5963,5810
25652,v1.0,,"Chcąc to wykorzystać, wraz z grupą znajomych aktywistek i aktywistów założyliśmy 9 lat temu inicjatywę Basta! Na codzień zajmujemy się rozpowszechnianiem informacji na temat zwierztąt i promocją wegańskiego styu życia.",/post/68819,2020-10-07T18:39:45.501Z,2020-10-07T18:39:45.501Z,68819,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12415,5963,1567
25651,v1.0,,"Jestem aktywistką na rzecz zwierząt, ale im dłużej obserwuję działania różnych grup, tym bardziej utwierdzam się w przekonaniu, że nie zależnie od organizacji i obszaru naszych aktywności, wszyscy walczymy z tym samym przeciwnikiem. Zmiany globalne przynoszą poruszenie na naszych podwórkach. W Polsce posodobnie jak na całym świecie, w ciągu ostatnich kilku lat mamy do czynienia z dużą ewolucją w sposobie myślenia o zwierzętach. Przyczyn takiego stanu rzeczy jest wiele, natomiast sprzyjająca ""koniunktura"" pozwala na jeszcze bardziej sktueczne działania.",/post/68819,2020-10-07T18:39:35.076Z,2020-11-20T23:24:13.486Z,68819,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12415,5963,7972
25650,v1.0,,"mogę sobie wyobrazić moich dziadków w twojej historii o alkoholikach i kobietach, które wolą być uciszone. Mam nadzieję, że w mojej rodzinie nie było przemocy, ale nie jestem pewien.",/post/77429,2020-10-07T18:38:17.318Z,2020-10-07T18:38:17.318Z,77429,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,3,6128
25649,v1.0,,Rumunii,/post/77429,2020-10-07T18:38:01.625Z,2020-10-23T10:41:30.471Z,77429,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,3,2570
25648,v1.0,,Wychowałem się w postkomunistycznej Rumunii,/post/77429,2020-10-07T18:37:53.177Z,2020-10-07T18:37:53.177Z,77429,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,3,5675
25647,v1.0,,"Co uratowało mnie i męża, gdy byliśmy dziećmi to ""podłączenie się"" do zdrowych rodzin naszych przyjaciół. Teraz my chcemy tworzyć zdrową rodzinę. Nie chcemy, żeby nasz syn czuł się bezdomny, my także nie chcemy czuć się bezdomni. Chcemy, żeby nasz syn czuł sie dobrze, żeby czuł się kochany, zrozumiany, ważny, ale chcemy też umieć stawiać mu granice. Chcemy mieć zdrowe relacje między sobą i z innymi ludźmi. Niestety coraz to popełniamy te same błędy, coś jest nie tak, nie radzimy sobie z emocjami, z problemami, sami często jesteśmy jak dzieci.",/post/76554,2020-10-07T18:37:29.887Z,2020-10-07T18:37:29.887Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,2027
25646,v1.0,,"Co uratowało mnie i męża, gdy byliśmy dziećmi to ""podłączenie się"" do zdrowych rodzin naszych przyjaciół. Teraz my chcemy tworzyć zdrową rodzinę.",/post/76554,2020-10-07T18:36:42.804Z,2020-10-23T13:35:57.832Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,4128
25645,v1.0,,"Co uratowało mnie i męża, gdy byliśmy dziećmi to ""podłączenie się"" do zdrowych rodzin naszych przyjaciół.",/post/76554,2020-10-07T18:36:35.414Z,2020-10-07T18:36:35.414Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,7111
25644,v1.0,,"Dla mnie jako małej dziewczynki to był koszmar. Najstarsza siostra jest zamożna, ale doświadcza przemocy ze strony męża. Średnia siostra przeszła próbę samobójczą, nadużywała narkotyków, miała też inne destrukcyjne zachowania. Ja zresztą także. Wyszłyśmy na „ludzi”, ale...  szkoda nas, takich smutnych, samotnych i pogubionych dzieciaków, tego straconego czasu, energii, potencjału.",/post/76554,2020-10-07T18:36:24.950Z,2020-10-07T18:36:24.950Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,6196
25643,v1.0,,"Wydaje mi się, że nasza sytuacja obrazuje szerszy kontekst społeczny krajów byłego bloku wschodniego, choć może to tylko moja projekcja moich problemów na innych ludzi.",/post/76554,2020-10-07T18:36:02.765Z,2020-10-07T18:36:02.765Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,5675
25642,v1.0,,"Mama, gdy była w domu, zachowywała się nerwowo i agresywnie.",/post/76554,2020-10-07T18:35:53.027Z,2020-11-07T20:07:33.662Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,5639
25641,v1.0,,"Mój ojciec - żywiciel rodziny zginął w tragicznych i niewyjaśnionych okolicznościach tuż przed upadkiem komunizmu. Moja mama, gdy została wdową była bez kwalifikacji i doświadczenia zawodowego, była zmuszona sama utrzymać czteroosobową rodzinę w burzliwych latach 90tych. Na tygodniu pracowała jako sprzątaczka, zaś w weekendy zajmowała się przemytem spirytusu. Rodzinę utrzymała. Niestety koszt był ogromny, gdyż my-dzieci byłyśmy zostawione same sobie, pozbawione elementarnego poczucia bezpieczeństwa, bliskości, opieki. Mama, gdy była w domu, zachowywała się nerwowo i agresywnie. Bałyśmy się jej, bo często uciekała się do przemocy fizycznej oraz niszczyła nasze rzeczy w atakach wściekłości i jako odwet za nieposłuszeństwo.",/post/76554,2020-10-07T18:35:46.336Z,2020-10-07T18:35:46.336Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,7110
25640,v1.0,,"Mój mąż wychował się w rodzinie alkoholowej. Jego dziadkowie byli alkoholikami, wujkowie, ojciec, szwagier, brat. W rodzinie była przemoc, zaniedbanie, nadużycia seksualne. Kobiety z tej rodziny są głęboko współuzależnione. Tuszują, sprzątają, przemieniają w żart, bagatelizują, trwają w chorej sytuacji, zadziwiająco dużo mówią o wyglądzie innych ludzi i… jedzeniu. Mój mąż także nadużywał alkoholu i narkotyków, ale przestał 10 lat temu. Mój mąż generalnie w różnych codziennych sytuacjach czuje złość, smutek i strach. Niestety w palecie jest raczej mniej pozytywnych uczuć, choć bardzo by chciał.",/post/76554,2020-10-07T18:34:50.743Z,2020-10-07T18:34:50.743Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,6128
25639,v1.0,,"Mamy rokujące zawody, choć zdecydowanie jakoś zawsze trudno było nam się przebić, mieć poczucie życiowego sukcesu i czy po prostu satysfakcję. Radzimy sobie finansowo, z trudem, ale prowadzimy dom.",/post/76554,2020-10-07T18:34:21.787Z,2020-10-07T18:34:21.787Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,5251
25638,v1.0,,"Mamy rokujące zawody, choć zdecydowanie jakoś zawsze trudno było nam się przebić, mieć poczucie życiowego sukcesu i czy po prostu satysfakcję. Radzimy sobie finansowo, z trudem, ale prowadzimy dom. Wszystko wygląda dość normalnie, nie mam zwyczaju opowiadania dookoła o swoich problemach. Gdy nie ma świadków, mamy trudności w komunikacji, mamy wybuchy złości, mamy martwą ciszę, mamy beznadzieję, mamy zdrady, mamy brak szacunku, mamy rozgoryczenie i wiele innych. Wkrótce po narodzinach dziecka, ujawniły się nasze braki w umiejętności budowania rodziny, gdyż pochodzimy z dysfunkcyjnych środowisk, po prostu dla nas rodzina nie kojarzy się z poczuciem bezpieczeństwa, ale z przymusem, więzieniem, samotnością, brakiem szczęścia i chaosem.",/post/76554,2020-10-07T18:33:57.561Z,2020-10-07T18:33:57.561Z,76554,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,13542,6466,6243
25637,v1.0,,"utrata pracy,",/post/67507,2020-10-07T18:25:57.170Z,2020-10-07T18:25:57.170Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,7725
25636,v1.0,,Są to choroby,/post/67507,2020-10-07T18:25:49.673Z,2020-10-07T18:25:49.673Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,4241
25635,v1.0,,Bardzo wiele osób zagrożonych eksmisją wpadła w długi przez przypadki losowe.,/post/67507,2020-10-07T18:25:41.344Z,2020-10-07T18:25:41.344Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,5705
25634,v1.0,,"Rozmawiając z osobami przychodzącymi do nas na dyżur poznaję ich smutne, niekiedy tragiczne historie. Bardzo trudno nie być poruszonym. Wielu ma nam za złe, że blokujemy eksmisje. Zarzuca się nam, że stoimy po stronie „oszustów”, którzy nie chcą płacić za czynsz jak reszta. Nie jest to prawda. Blokada jest powstrzymaniem od stoczenia się na dno zagrożonej eksmisją osobie lub osobom. Eksmisja jest złem, ponieważ stanowi jedyne narzędzie polityki mieszkaniowej w Polsce od 1994 roku. Zblokowanie wejścia komornika do mieszkania lub właściciela ma ochronić lokatora przed znalezieniem się na ulicy, a jednocześnie daje szansę nagłośnienia sprawy oraz działania na rzecz znalezienia innego lokum.",/post/67507,2020-10-07T18:25:34.020Z,2020-11-07T20:17:39.695Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,956
25633,v1.0,,"Przez lata mojej działalności w ruchach lokatorskich widzę, że ubóstwo mieszkaniowe dotyka w takim samym stopniu ludzi starszych, co młodych.",/post/67507,2020-10-07T18:25:06.752Z,2020-10-07T18:25:06.752Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,1341
25632,v1.0,,"Nie tylko ja. Jak powiedział Piotr Ikonowicz z Ruchu Sprawiedliwości Społecznej na spotkaniu sympatyków i członków WSL-u z okazji Międzynarodowego Dnia Lokatorów 5 października 2019 roku, eksmisja oraz brak szansy na mieszkanie jest jednym z ważnych powodów do emigracji z Polski. Zgadzam się z nim w stu procentach.",/post/67507,2020-10-07T18:24:58.949Z,2020-10-07T18:24:58.949Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,5522
25631,v1.0,,"Właśnie moje własne perturbacje mieszkaniowe skłoniły mnie do wejścia w ruch lokatorski. Podjąłem dobrą decyzję. Działając z innymi osobami dotkniętymi bezwzględnością wolnego rynku mieszkaniowego oraz reprywatyzacji zrozumiałem, że mój przypadek nie jest odosobniony. Przez lata kłopoty mieszkaniowe moje i mojej mamy przeżywałem wyłącznie sam. Przez to nie mogłem mieć szerszego pojęcia, że wynikają one z błędnej polityki państwa. Politycy zarówno mający rodowód pezetpeerowski jak solidarnościowy w 1989 roku uznali, że siłą Polski będzie od teraz prywatna własność, wolny rynek i indywidualizm. Jestem jedną z ofiar indywidualizmu i egoizmu.",/post/67507,2020-10-07T18:24:43.075Z,2020-10-07T18:24:43.075Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,769
25630,v1.0,,"Działając przez osiem lat w ruchach lokatorskich, najpierw w Komitecie Obrony Lokatorów (2011), a od pięciu lat Warszawskim Stowarzyszeniu Lokatorów im. Jolanty Brzeskiej stykam się osobiście ze skutkami braku polityki mieszkaniowej. W każdą środę na skłocie „Syrena” znajdującym się w centrum Warszawy członkowie w ramach dyżuru lokatorskiego wraz z prawnikiem służą pomocą warszawskim lokatorom mającym problemy mieszkaniowe. Od 16.30-17.30 można uzyskać pomoc prawną oraz wsparcie w trudnych sprawach. Jak są to poważne problemy nie dające normalnie funkcjonować w życiu przekonałem się sam. Właśnie moje własne perturbacje mieszkaniowe skłoniły mnie do wejścia w ruch lokatorski.",/post/67507,2020-10-07T18:24:07.261Z,2020-10-07T18:24:07.261Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,1567
25629,v1.0,,W każdą środę na skłocie „Syrena” znajdującym się w centrum Warszawy członkowie w ramach dyżuru lokatorskiego wraz z prawnikiem służą pomocą warszawskim lokatorom mającym problemy mieszkaniowe. Od 16.30-17.30 można uzyskać pomoc prawną oraz wsparcie w trudnych sprawach. Jak są to poważne problemy nie dające normalnie funkcjonować w życiu przekonałem się sam.,/post/67507,2020-10-07T18:23:55.644Z,2020-10-23T13:35:57.827Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,4128
25628,v1.0,,"Działając przez osiem lat w ruchach lokatorskich, najpierw w Komitecie Obrony Lokatorów (2011), a od pięciu lat Warszawskim Stowarzyszeniu Lokatorów im. Jolanty Brzeskiej stykam się osobiście ze skutkami braku polityki mieszkaniowej.",/post/67507,2020-10-07T18:23:40.092Z,2020-10-07T18:23:40.092Z,67507,6484,AnnotatorStore::TextAnnotation,,pixel,,,,,,,12179,5892,7577
